cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids,Neurog3>0_scaled,Neurog3>0_raw
D6.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,19.54532735624633,-10.28996605318644,MAA001862,FALSE,NA,FALSE,FALSE
D7.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,9.322305111204022,-11.89211865823096,MAA000577,FALSE,NA,FALSE,FALSE
D7.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_10_M,33.80965208892766,12.461598347991583,MAA000884,TRUE,3,TRUE,TRUE
D7.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,6,F,3_38_F,6.132834870642458,-23.120653850976236,MAA001857,FALSE,NA,FALSE,FALSE
D7.MAA001861.3_39_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_39_F,-21.109536253179325,15.369072701364368,MAA001861,FALSE,NA,FALSE,FALSE
D7.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,18.51159822255663,-10.124757138473012,MAA001862,FALSE,NA,FALSE,FALSE
D8.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,21.971767559008626,-15.449473760865672,MAA000577,FALSE,NA,FALSE,FALSE
D8.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-7.19434261863037,5.656246348494163,MAA000884,TRUE,0,FALSE,FALSE
D8.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,10.567698394923617,-19.323055390451078,MAA001857,FALSE,NA,FALSE,FALSE
D8.MAA001861.3_39_F.1.1,Pancreas,Exocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,2,F,3_39_F,-7.787025288529745,1.902497780105227,MAA001861,TRUE,7,FALSE,FALSE
D8.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_38_F,-14.163121966839865,25.63098469615617,MAA001868,FALSE,NA,FALSE,FALSE
D9.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,7.46621096846351,-16.03691970794511,MAA000577,FALSE,NA,FALSE,FALSE
D9.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,13.066483240854454,-7.55605701759178,MAA001857,FALSE,NA,FALSE,FALSE
D9.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,24.362119920519667,-15.642787735823198,MAA001862,FALSE,NA,FALSE,FALSE
E1.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-22.49581445247065,15.83071122460816,MAA000574,FALSE,NA,FALSE,FALSE
E1.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,9.957965511542522,-13.902166581021818,MAA000577,FALSE,NA,FALSE,FALSE
E1.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-9.74168214117133,3.5652475149276595,MAA000884,TRUE,0,FALSE,FALSE
E1.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic stellate cell,CL:0002410,stellate cell,9,F,3_38_F,-28.014669525456515,3.194358209102068,MAA001857,FALSE,NA,FALSE,FALSE
E1.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,22.014952602170236,-20.64222550787473,MAA001862,FALSE,NA,FALSE,FALSE
E10.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,-0.22366383730083592,9.171115291845561,MAA000577,TRUE,4,FALSE,FALSE
E10.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,17.47593749286996,-15.364977480108978,MAA001857,FALSE,NA,FALSE,FALSE
E10.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_39_F,-17.09135543066581,25.046749141482238,MAA001862,FALSE,NA,FALSE,FALSE
E11.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,-1.2608694673717067,5.822282672866884,MAA000577,TRUE,4,FALSE,FALSE
E11.MAA000884.3_10_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,6,M,3_10_M,6.659174934680867,-26.860557670144555,MAA000884,FALSE,NA,FALSE,FALSE
E11.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,11.182740514128,-7.8503622870357885,MAA001857,FALSE,NA,FALSE,FALSE
E11.MAA001861.3_39_F.1.1,Pancreas,Exocrine,endothelial cell,CL:0000115,NA,7,F,3_39_F,-42.18538239722518,4.186482586108802,MAA001861,FALSE,NA,FALSE,FALSE
E11.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,24.818176100830517,-8.401296714323063,MAA001862,FALSE,NA,TRUE,TRUE
E12.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_8_M,30.502876343174837,10.145685867370801,MAA000577,TRUE,3,FALSE,FALSE
E12.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,5,M,3_10_M,18.577409812416345,12.664938414504741,MAA000884,TRUE,1,FALSE,FALSE
E12.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,14.202635242413868,25.45628300741423,MAA001862,TRUE,1,FALSE,FALSE
E13.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,-8.675621774781506,6.537471289364456,MAA000577,TRUE,4,FALSE,FALSE
E13.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-9.564518565152289,4.191525580367474,MAA000884,TRUE,0,FALSE,FALSE
E13.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,1.7343273962380263,19.65336640261839,MAA001857,TRUE,2,FALSE,FALSE
E13.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,14.722707411962025,25.57899733142434,MAA001862,TRUE,1,FALSE,FALSE
E13.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_38_F,-8.86486070324574,30.256436168326196,MAA001868,FALSE,NA,FALSE,FALSE
E14.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,21.256314964329714,-17.734423607549154,MAA000577,FALSE,NA,FALSE,FALSE
E14.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_10_M,19.62199875543181,10.456103838384992,MAA000884,TRUE,5,TRUE,TRUE
E14.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,2.8068874928808385,18.989901003024293,MAA001857,TRUE,2,FALSE,FALSE
E14.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,F,3_39_F,13.174339462516494,15.724588946106104,MAA001862,TRUE,7,FALSE,FALSE
E15.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,M,3_8_M,2.3056498551252766,12.18751199303254,MAA000577,TRUE,6,FALSE,FALSE
E15.MAA000884.3_10_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_10_M,8.788598879021126,-8.313034134467781,MAA000884,FALSE,NA,FALSE,FALSE
E15.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_10_M,-22.149404868712097,-9.56658731994455,MAA000910,FALSE,NA,FALSE,FALSE
E15.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,F,3_38_F,23.44983223419937,8.926950830749421,MAA001857,TRUE,5,TRUE,TRUE
E15.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_38_F,-11.770325681153004,28.52083097610946,MAA001868,FALSE,NA,FALSE,FALSE
E16.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,M,3_10_M,0.7814596683115868,16.55417380150782,MAA000884,TRUE,0,FALSE,FALSE
E16.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,11.63229360958803,19.725658165573503,MAA001857,TRUE,2,FALSE,FALSE
E16.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,22.815408486341923,-13.611612022889535,MAA001862,FALSE,NA,FALSE,FALSE
E17.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,21.557137004530723,-16.77335004012286,MAA000577,FALSE,NA,FALSE,FALSE
E17.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_10_M,32.006163764002224,13.231203871565095,MAA000884,TRUE,3,FALSE,FALSE
E17.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,17.7494642515895,-18.741697057485418,MAA001857,FALSE,NA,FALSE,FALSE
E17.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,14.654040986733467,-7.452435776951563,MAA001862,FALSE,NA,FALSE,FALSE
E18.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-19.64426853348888,20.081937046380606,MAA000574,FALSE,NA,FALSE,FALSE
E18.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,8.646675953011824,-12.297663900851983,MAA000577,FALSE,NA,FALSE,FALSE
E18.MAA000884.3_10_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,6,M,3_10_M,2.40882927840674,-22.936652668495043,MAA000884,FALSE,NA,FALSE,FALSE
E18.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,15.238410658003742,-17.300216571117513,MAA001857,FALSE,NA,FALSE,FALSE
E18.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,7.578358710416983,21.162234377621065,MAA001862,TRUE,1,FALSE,FALSE
E19.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,-1.1705465403941249,5.2198457975063235,MAA000577,TRUE,4,TRUE,TRUE
E19.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,8.672461447457074,16.615627526578933,MAA001857,TRUE,1,FALSE,FALSE
E19.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,12.976859292101254,-21.420400694801835,MAA001862,FALSE,NA,FALSE,FALSE
E2.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-20.82415231028796,19.6845694089724,MAA000574,FALSE,NA,FALSE,FALSE
E2.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-7.464282284803923,4.10924337587259,MAA000884,TRUE,0,FALSE,FALSE
E2.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_10_M,-22.212176328512893,-9.074894957231495,MAA000910,FALSE,NA,FALSE,FALSE
E2.MAA001861.3_39_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_39_F,-16.188442884375835,23.873426041942576,MAA001861,FALSE,NA,FALSE,FALSE
E20.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_8_M,-16.901358127545436,-26.303529371270617,MAA000574,FALSE,NA,FALSE,FALSE
E20.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_8_M,30.853845988898662,9.475243456113672,MAA000577,TRUE,3,FALSE,FALSE
E20.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-9.237420357009476,3.9587591660312085,MAA000884,TRUE,0,FALSE,FALSE
E20.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_10_M,-21.005116794249794,13.034399243110983,MAA000910,FALSE,NA,FALSE,FALSE
E20.MAA001857.3_38_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_38_F,23.814913653039177,-12.966646250846525,MAA001857,FALSE,NA,FALSE,FALSE
E20.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,9.692676902165179,20.248401950709965,MAA001862,TRUE,1,FALSE,FALSE
E20.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_38_F,-20.89921432202549,13.630080865767749,MAA001868,FALSE,NA,FALSE,FALSE
E21.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic stellate cell,CL:0002410,stellate cell,9,M,3_8_M,-27.931669559994262,2.952133558773028,MAA000577,FALSE,NA,FALSE,FALSE
E21.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_10_M,-18.80792629175539,-23.29178988541136,MAA000910,FALSE,NA,FALSE,FALSE
E21.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,11.797744466477738,19.763412501692173,MAA001857,TRUE,1,FALSE,FALSE
E21.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,24.53068111643727,-9.420367562577763,MAA001862,FALSE,NA,FALSE,FALSE
E21.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,F,3_38_F,-20.83700799539652,-18.04496574158724,MAA001868,FALSE,NA,FALSE,FALSE
E22.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic stellate cell,CL:0002410,stellate cell,9,M,3_8_M,-28.115633907037925,3.1865072172597464,MAA000574,FALSE,NA,FALSE,FALSE
E22.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-2.0589396223475065,5.589655835921607,MAA000884,TRUE,0,TRUE,TRUE
E22.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_10_M,-21.050029415990473,13.902426900275062,MAA000910,FALSE,NA,FALSE,FALSE
E22.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,5.463831081459267,20.22111627109868,MAA001857,TRUE,2,FALSE,FALSE
E22.MAA001861.3_39_F.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,F,3_39_F,-22.173486680761567,-11.919047070865144,MAA001861,FALSE,NA,FALSE,FALSE
E22.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_38_F,-22.11979277746115,-6.888380141270029,MAA001868,FALSE,NA,FALSE,FALSE
E3.MAA000574.3_8_M.1.1,Pancreas,Exocrine,endothelial cell,CL:0000115,NA,7,M,3_8_M,-42.38465493323418,4.788137111203711,MAA000574,FALSE,NA,FALSE,FALSE
E3.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,-4.788888096896361,5.621555150703049,MAA000577,TRUE,4,FALSE,FALSE
E3.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-7.601763961782437,3.606066278868165,MAA000884,TRUE,0,FALSE,FALSE
E3.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,F,3_38_F,-2.5942237543007423,11.587105564654827,MAA001857,TRUE,2,FALSE,FALSE
E4.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_8_M,30.652500066335353,9.92324313955142,MAA000577,TRUE,3,FALSE,FALSE
E4.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,2,M,3_10_M,-2.095221717165834,4.995392604414126,MAA000884,TRUE,6,FALSE,FALSE
E4.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,-1.1513430286376085,15.067988766245787,MAA001857,TRUE,2,FALSE,FALSE
E5.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,M,3_8_M,6.48552081870646,10.638453298772385,MAA000577,TRUE,6,FALSE,FALSE
E5.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-2.5004783342504577,14.720363323864781,MAA000884,TRUE,0,FALSE,FALSE
E5.MAA001857.3_38_F.1.1,Pancreas,Endocrine,endothelial cell,CL:0000115,NA,7,F,3_38_F,-40.42388488896539,1.6682562825308047,MAA001857,FALSE,NA,FALSE,FALSE
E5.MAA001862.3_39_F.1.1,Pancreas,Endocrine,leukocyte,CL:0000738,NA,8,F,3_39_F,-5.773090902489513,-11.029157888729294,MAA001862,FALSE,NA,FALSE,FALSE
E6.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic stellate cell,CL:0002410,stellate cell,9,M,3_8_M,-27.98955985136053,3.0857802601441238,MAA000577,FALSE,NA,FALSE,FALSE
E6.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-7.966395820643487,4.017797320684386,MAA000884,TRUE,0,FALSE,FALSE
E6.MAA000910.3_10_M.1.1,Pancreas,Exocrine,endothelial cell,CL:0000115,NA,7,M,3_10_M,-38.205096611650866,3.2452802586287417,MAA000910,FALSE,NA,FALSE,FALSE
E6.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,17.483075639569794,-9.645159121396963,MAA001862,FALSE,NA,FALSE,FALSE
E7.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_8_M,-21.515856712547265,-13.315336638919819,MAA000574,FALSE,NA,FALSE,FALSE
E7.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,M,3_8_M,3.4116270459113376,9.59339678897563,MAA000577,TRUE,4,TRUE,TRUE
E7.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,7.211631862531365,21.208627263777487,MAA001862,TRUE,2,FALSE,FALSE
E7.MAA001868.3_38_F.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,F,3_38_F,-12.859162486665927,27.685362054288134,MAA001868,FALSE,NA,FALSE,FALSE
E8.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,-9.76044175999923,1.777835104578673,MAA000574,TRUE,0,FALSE,FALSE
E8.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,9.648820941822507,-12.2740871211888,MAA000577,FALSE,NA,FALSE,FALSE
E8.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-2.888290644203199,6.947678161996752,MAA000884,TRUE,0,FALSE,FALSE
E9.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic stellate cell,CL:0002410,stellate cell,9,M,3_8_M,-31.6050055959057,-7.886046073245756,MAA000574,FALSE,NA,FALSE,FALSE
E9.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,3.3157071157086357,21.96384445825837,MAA001857,TRUE,1,FALSE,FALSE
E9.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,19.956819254024264,-15.691218329252916,MAA001862,FALSE,NA,FALSE,FALSE
F1.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_8_M,-16.491747985453213,-27.557102429481898,MAA000574,FALSE,NA,FALSE,FALSE
F1.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,M,3_8_M,31.37452446287906,11.570726154171114,MAA000577,TRUE,3,FALSE,FALSE
F1.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_10_M,-3.069089391466219,3.85689305014243,MAA000884,TRUE,0,FALSE,FALSE
F1.MAA001861.3_39_F.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,F,3_39_F,-16.970429047124178,-23.011697674619086,MAA001861,FALSE,NA,FALSE,FALSE
F1.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,18.23044330677975,-12.861501155993983,MAA001862,FALSE,NA,FALSE,FALSE
F10.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic acinar cell,CL:0002064,acinar cell,3,M,3_8_M,-12.995373112676038,27.61592459501808,MAA000574,FALSE,NA,FALSE,FALSE
F10.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,M,3_8_M,15.208691605828283,24.30509219277909,MAA000577,TRUE,6,FALSE,FALSE
F10.MAA000884.3_10_M.1.1,Pancreas,Endocrine,leukocyte,CL:0000738,NA,8,M,3_10_M,-5.643787828134545,-10.651840088153277,MAA000884,FALSE,NA,FALSE,FALSE
F10.MAA000910.3_10_M.1.1,Pancreas,Exocrine,pancreatic stellate cell,CL:0002410,stellate cell,9,M,3_10_M,-32.82502452027811,-8.915243640071397,MAA000910,FALSE,NA,FALSE,FALSE
F10.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,20.90606814961902,-11.532568977874543,MAA001862,FALSE,NA,FALSE,FALSE
F11.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic ductal cell,CL:0002079,ductal cell,4,M,3_8_M,-14.860578835441034,-27.408998975529762,MAA000574,FALSE,NA,FALSE,FALSE
F11.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,11.54557417775733,-15.959884316718615,MAA000577,FALSE,NA,FALSE,FALSE
F11.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,F,3_38_F,23.597526854300273,5.955707579050585,MAA001857,TRUE,5,TRUE,TRUE
F11.MAA001862.3_39_F.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,F,3_39_F,23.573491804723663,-9.341848064909604,MAA001862,FALSE,NA,FALSE,FALSE
F12.MAA000574.3_8_M.1.1,Pancreas,Exocrine,type B pancreatic cell,CL:0000169,beta cell,6,M,3_8_M,5.288052469172463,-25.323972885701917,MAA000574,FALSE,NA,FALSE,FALSE
F12.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,11.919459976008493,-8.995020378724423,MAA000577,FALSE,NA,TRUE,TRUE
F12.MAA000884.3_10_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,M,3_10_M,-0.1199732777602166,16.697965499591316,MAA000884,TRUE,0,FALSE,FALSE
F12.MAA001857.3_38_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_38_F,0.9705508528146625,17.737687285486977,MAA001857,TRUE,1,FALSE,FALSE
F13.MAA000574.3_8_M.1.1,Pancreas,Exocrine,pancreatic stellate cell,CL:0002410,stellate cell,9,M,3_8_M,-32.68455024752069,-7.456753888915439,MAA000574,FALSE,NA,FALSE,FALSE
F13.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic PP cell,CL:0002275,pancreatic PP cell,1,M,3_8_M,7.134643662312836,9.834145599010169,MAA000577,TRUE,6,FALSE,FALSE
F13.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic D cell,CL:0000173,pancreatic D cell,5,F,3_39_F,24.033011857541414,8.733521941970103,MAA001862,TRUE,5,FALSE,FALSE
F14.MAA000577.3_8_M.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,2,M,3_8_M,-1.416119617148282,8.9216638587207715,MAA000577,TRUE,4,FALSE,FALSE
F14.MAA000884.3_10_M.1.1,Pancreas,Endocrine,leukocyte,CL:0000738,NA,8,M,3_10_M,-6.129623200248779,-10.968256742717974,MAA000884,FALSE,NA,FALSE,FALSE
F14.MAA001862.3_39_F.1.1,Pancreas,Endocrine,pancreatic A cell,CL:0000171,pancreatic A cell,1,F,3_39_F,7.568722940889134,19.272844479309935,MAA001862,TRUE,1,FALSE,FALSE
F15.MAA000577.3_8_M.1.1,Pancreas,Endocrine,type B pancreatic cell,CL:0000169,beta cell,0,M,3_8_M,8.714491223933813,-15.741492410679408,MAA000577,FALSE,NA,FALSE,FALSE
