cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
D19.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-13.254877409202013,-21.246514207666824,B001750
D19.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,27.415334375072867,-6.4434875619027965,MAA000508
D19.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,9.576691609789478,27.227124319462483,MAA000559
D19.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,16.956425158561974,-21.7358279323348,MAA000776
D2.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-33.98103896595676,-5.615368136829703,B000971
D2.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-13.628151802391475,-22.61507591758642,B001750
D2.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-29.33768242537341,-5.703749020938116,MAA000508
D2.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,7.65776063866173,16.28096750853282,MAA000559
D2.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,15.118680338942388,18.63830290301222,MAA000776
D2.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-3.0167465842242143,18.448895905598732,MAA000779
D20.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,15.032859032296308,-0.6622094828763502,B000971
D20.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,18.691400538931948,1.0693799725334918,B001750
D20.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-25.710743136513383,-3.8123792556464435,MAA000508
D20.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,22.243918302982955,7.378307128272098,MAA000559
D21.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,4,F,3_39_F,-6.962538469908923,-3.169465597711254,B000971
D21.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-23.89717795216573,-15.98485720092394,B001750
D21.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,6.895038414706243,-19.286169479166677,MAA000508
D21.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,14.309940981480077,25.823294807816747,MAA000559
D21.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,24.237647667411064,-12.148916523940093,MAA000776
D21.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-16.59061398549729,17.528467838296244,MAA000779
D22.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,7.161333487712867,-24.254080894135406,B001750
D22.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_9_M,26.532854634766625,-0.01510540499034075,MAA000508
D22.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-38.688225044813755,-0.21126270504262817,MAA000559
D22.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,16.852648527096516,1.6560198275792481,MAA000776
D22.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-13.918943905882568,12.614506244778944,MAA000779
D3.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,2.850007486482638,28.780741183092495,B000971
D3.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,6.82347696195674,7.3099616964493,B001750
D3.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_9_M,18.760332383477465,0.14404222935517993,MAA000508
D3.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,18.97354576333893,22.04373163481974,MAA000559
D3.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,18.959088987059342,23.81150455303594,MAA000776
D3.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-6.7397234572959235,19.905151473912266,MAA000779
D4.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,23.37015137520751,-5.540954035843791,B000971
D4.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-25.61454919648135,-11.405178071072578,B001750
D4.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_9_M,10.899353742667321,6.054161344159767,MAA000508
D4.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,22.51746617945956,21.061579231956895,MAA000776
D4.MAA000779.3_11_M.1.1,Spleen,,macrophage,CL:0000235,NA,5,M,3_11_M,-18.485748647381897,-36.86715522492885,MAA000779
D5.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,18.85944249177478,0.9680738733578904,B000971
D5.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,19.021055901816236,-10.120375116167462,B001750
D5.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,7.802511551132876,-8.723655584448544,MAA000508
D5.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_8_M,19.953529586746452,-18.79625969759319,MAA000559
D5.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,16.539349286823494,-16.821464040309895,MAA000776
D5.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-39.10006408747418,5.623490306455878,MAA000779
D6.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,26.6210909161473,-0.1717391448353712,B000971
D6.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-26.242027357183243,-15.779847604379023,B001750
D6.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,8.768573846002239,-27.656602086797673,MAA000776
D6.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-9.267722585654646,22.082683839019534,MAA000779
D7.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,19.27885484007708,24.147538428192192,B000971
D7.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-35.86500933167966,-7.021776308762177,B001750
D7.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-27.432709444255366,-4.9216456898002825,MAA000508
D7.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,2.745873566767495,15.317432593321062,MAA000559
D7.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,10.186995396984049,6.58766627562994,MAA000776
D7.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-16.41155562445494,11.305851346487664,MAA000779
D8.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,9.437897311238647,-26.920834316589257,B000971
D8.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-28.740772691157762,-8.549256938581479,B001750
D8.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,25.493577791862677,4.622015627359513,MAA000559
D8.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,-5.353227318971175,-27.48925318986392,MAA000776
D8.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_11_M,6.245385043667803,-15.377128473079372,MAA000779
D9.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,25.03082750065096,9.043655904342696,B000971
D9.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,15.68205355013258,-23.053723339365334,B001750
D9.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,29.283348058687235,3.8764876394750662,MAA000559
D9.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-4.909815293636728,10.900987074702183,MAA000779
E1.B000971.3_39_F.1.1,Spleen,,macrophage,CL:0000235,NA,5,F,3_39_F,-16.811005451580215,-36.0433504908569,B000971
E1.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,3,F,3_38_F,-0.13407963096642186,24.53814284876733,B001750
E1.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_9_M,17.990306230618373,25.635806867213624,MAA000508
E1.MAA000776.3_10_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_10_M,-23.652925143872174,-19.77112380432421,MAA000776
E1.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-16.601391199828004,-22.094656377611823,MAA000779
E10.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-24.026097346730307,-9.014303164678767,B000971
E10.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-19.22015416889826,-15.41498962278363,MAA000559
E10.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.262605095236033,14.189041044957916,MAA000779
E11.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,18.748428289708865,-16.562509284805863,B000971
E11.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,21.066070428528946,-14.766971265235501,B001750
E11.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,5.694033398559526,26.17221839496465,MAA000559
E11.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,2.741665000438887,-23.283849524968314,MAA000776
E11.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.26653184844433,14.751774900637146,MAA000779
E12.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,2.8327067045052656,-27.58521225539593,B000971
E12.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,4,M,3_9_M,-10.05314622807573,-6.401954255325548,MAA000508
E12.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_8_M,9.150373112798679,-22.94317032145212,MAA000559
E12.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-5.8543841185131384,20.55552957830489,MAA000779
E13.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-34.084214644185906,-12.83609673843827,B000971
E13.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-28.643375014307342,-15.057879757563821,B001750
E13.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_11_M,2.6003695861666007,-1.701339685784539,MAA000779
E14.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,18.716321210362757,-10.222843345796974,B000971
E14.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,12.775661325421181,-20.129884313793557,B001750
E14.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,5.810813242122066,12.913228912622076,MAA000559
E14.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-38.84650700969478,2.8808439176749747,MAA000779
E15.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-31.16522471471224,-9.096983049124484,B000971
E15.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,24.891867724985282,14.470485665759451,MAA000559
E15.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,10.60057095717203,-20.921878306759176,MAA000776
E16.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,-0.9578836008698773,-30.598922963215895,B000971
E16.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,18.617952552458434,-18.41709170539012,B001750
E16.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,23.1099801245571,19.759446075421152,MAA000559
E16.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,-5.353943045221106,-27.495261784027203,MAA000776
E16.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_11_M,14.429775353606724,11.431593263755689,MAA000779
E17.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,0.2274285478087776,-29.207894951025132,B001750
E17.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_8_M,2.517067309977888,-22.641060136116348,MAA000559
E17.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,17.796865014400286,17.060227619537798,MAA000776
E17.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-12.564071457402019,19.217889705141438,MAA000779
E18.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,11.152977477296346,6.501710219340297,B000971
E18.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,28.6257986003923,-2.71399591735095,B001750
E18.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_8_M,13.433073268995736,-22.663681432933398,MAA000559
E18.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,1.8183540150690134,28.323026834337245,MAA000776
E18.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-11.29093596106447,19.07364067400089,MAA000779
E19.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-36.22715710800037,-9.235199317286746,B001750
E19.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,21.39569618765417,1.9383045837274453,MAA000559
E19.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,5.885899390234934,-27.234206289140236,MAA000776
E19.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-28.525273629407398,0.9361621035059335,MAA000779
E2.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,5.1841882621262005,15.470811507744695,B000971
E2.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-12.024288231469733,-19.850059458661246,B001750
E2.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,13.265846548058652,-11.13558703543305,MAA000508
E2.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,9.370730574103957,27.084579629700603,MAA000559
E2.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,2.3577765433043636,-28.360309911647665,MAA000776
E2.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-8.459855941478834,17.799116894402566,MAA000779
E20.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,21.80636197751081,-15.954334902166474,B000971
E20.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,19.763991668186556,4.022188155039039,B001750
E20.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-28.12712300318879,-13.561497204009303,MAA000559
E20.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,12.300225883053068,16.38614518340362,MAA000776
E21.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,10.403670952557517,3.4723839074590948,B000971
E21.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,17.23035525425438,0.013363901543937119,B001750
E21.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,16.451841542177384,18.671378078591946,MAA000559
E21.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,14.129279264713913,-9.492485519418342,MAA000776
E21.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-9.356519357220865,27.471364022046036,MAA000779
E22.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,6.207134330279534,17.851197666728265,B000971
E22.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,14.756085755229414,-12.177452437641769,MAA000508
E22.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,25.494189057853024,11.576366399668581,MAA000559
E22.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,17.89237598119411,-15.578040003669608,MAA000776
E22.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_11_M,6.168881322307008,-16.25811500673959,MAA000779
E3.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,22.437815548170747,-2.6447514581529608,B001750
E3.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_9_M,-1.6805550838461765,26.166369372580338,MAA000508
E3.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,-0.9332836410071996,24.044180737742852,MAA000559
E3.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.54881292361283,10.217339278544912,MAA000779
E4.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,12.527868024666502,6.8817978747679645,B000971
E4.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_9_M,10.710652349174538,3.6051386339855562,MAA000508
E4.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-15.061695094580998,-19.016296344158622,MAA000559
E4.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,3.0974093694911997,-31.16875556563222,MAA000776
E5.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,13.704144977595444,-15.879056223941522,B000971
E5.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-15.375212482194366,-19.356680948198964,MAA000508
E5.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,25.341765849761607,6.839478448350379,MAA000559
E5.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,15.335853467766833,21.0322985589674,MAA000776
E5.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-12.673471083443047,26.002125510606163,MAA000779
E6.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-16.58071895266709,-21.794004027016502,B000971
E6.MAA000508.3_9_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_9_M,-16.436501617025908,-18.10752953050992,MAA000508
E6.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-14.269128535430672,18.14171799073797,MAA000779
E7.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-29.11991100868801,-10.650252376595315,B000971
E7.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,8.73521124762308,-20.750586100924817,B001750
E7.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_8_M,15.675271273425244,-20.587649334704693,MAA000559
E7.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-12.991133062332757,20.56081436086463,MAA000779
E8.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-21.322683615939084,-16.56378552164494,B000971
E8.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,8.992000507866122,3.7427408452177606,B001750
E8.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,8.272047278032312,-9.84863265001268,MAA000508
E8.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,20.491963263297908,24.895632232000718,MAA000559
E8.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-14.644059516485491,14.83676147755874,MAA000779
E9.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_39_F,14.844711474849886,-22.155784731421036,B000971
E9.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-31.95652593066031,-4.152269288432917,B001750
E9.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,-5.416896844519854,-28.569219798202482,MAA000776
E9.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-6.047310369057216,24.834397989371883,MAA000779
F1.B000971.3_39_F.1.1,Spleen,,macrophage,CL:0000235,NA,5,F,3_39_F,-17.333488133606693,-40.15463651944949,B000971
F1.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,21.73285105079046,-10.335321267519822,B001750
F1.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,15.037948364604725,-23.302936917110365,MAA000508
F1.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_8_M,13.047721160432511,-13.327982333298126,MAA000559
F1.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-15.296323281035454,23.12921484586007,MAA000779
F10.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,11.296314919130367,-23.562553137657844,B001750
F10.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-29.01487110538456,-7.411102766464566,MAA000559
F11.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,22.004929719680632,15.176942211147413,B000971
F11.B001750.3_38_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_38_F,-27.46661115623573,-12.853730519275462,B001750
F11.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,17.363278106397576,9.04429074620678,MAA000559
F11.MAA000776.3_10_M.1.1,Spleen,,macrophage,CL:0000235,NA,5,M,3_10_M,-16.875043472553163,-38.617336544021356,MAA000776
F11.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-12.986741998956155,-16.99192678263665,MAA000779
F12.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,31.60886943452225,0.2729180106915117,B000971
F12.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,7.438967566074244,-25.313988106330953,B001750
F12.MAA000508.3_9_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_9_M,6.895791514660423,-21.44753341681013,MAA000508
F12.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-34.02448876590671,-4.4283319986698455,MAA000559
F12.MAA000776.3_10_M.1.1,Spleen,,macrophage,CL:0000235,NA,5,M,3_10_M,-17.83970650658084,-42.6948403355222,MAA000776
F12.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_11_M,31.084812758965843,8.272417058340949,MAA000779
F13.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,18.061370136126445,26.070084300911578,B000971
F13.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,30.18252077121343,9.061949745510052,MAA000559
F13.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,2.0605712805390857,-31.494317219043612,MAA000776
F13.MAA000779.3_11_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_11_M,-28.736411282775695,-0.2542619240400052,MAA000779
F14.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,27.54404624885452,-1.7149271838848503,B000971
F14.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,3.036806307633242,21.23109584492246,MAA000559
F14.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,4,M,3_11_M,-6.189983415476938,-3.9834423353059343,MAA000779
F15.B000971.3_39_F.1.1,Spleen,,T cell,CL:0000084,NA,1,F,3_39_F,-35.410903724683266,-5.191389480722169,B000971
F15.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,6.612871514428913,-7.7038457920364865,B001750
F15.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,18.883185813819665,15.55430065371142,MAA000559
F15.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_10_M,-6.5408728856525356,4.153842080265901,MAA000776
F15.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-16.1939832663841,19.94152250498137,MAA000779
F16.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,29.48141686403015,-0.9747232817172603,B000971
F16.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,2,F,3_38_F,3.3632422917064346,-28.420197916287165,B001750
F16.MAA000559.3_8_M.1.1,Spleen,,T cell,CL:0000084,NA,1,M,3_8_M,-29.303094536243336,-13.026231585064597,MAA000559
F16.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,2,M,3_10_M,19.869075109563298,-16.579443357067188,MAA000776
F16.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-13.010560468843305,19.871368699236665,MAA000779
F17.B001750.3_38_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_38_F,27.573618217080636,-0.7717813534254344,B001750
F17.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,21.473597558593834,10.776497789403463,MAA000559
F17.MAA000779.3_11_M.1.1,Spleen,,B cell,CL:0000236,NA,3,M,3_11_M,-17.11487874723078,20.13308291395755,MAA000779
F18.B000971.3_39_F.1.1,Spleen,,B cell,CL:0000236,NA,0,F,3_39_F,10.632370004078417,14.064869159462871,B000971
F18.MAA000559.3_8_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_8_M,14.201879464903625,23.3881277004777,MAA000559
F18.MAA000776.3_10_M.1.1,Spleen,,B cell,CL:0000236,NA,0,M,3_10_M,13.92299087717553,26.02157420285708,MAA000776
