MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:95664,Gata4,GATA binding protein 4,14,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:127378 J:171727 
MGI:95664,Gata4,GATA binding protein 4,14,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IBA,PTN000801139 ,J:161428 
MGI:109497,Gata5,GATA binding protein 5,2,,DNA binding transcription factor activity,,,ISO,Q9BWX5 ,J:164563 
MGI:109497,Gata5,GATA binding protein 5,2,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:38927 
MGI:109497,Gata5,GATA binding protein 5,2,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IBA,PTN000801139 ,J:161428 
MGI:107516,Gata6,GATA binding protein 6,18,,DNA binding transcription factor activity,regulates Wnt7b,,IDA,,J:77089 
MGI:107516,Gata6,GATA binding protein 6,18,,DNA binding transcription factor activity,,,IDA,,J:109283 J:117072 
MGI:107516,Gata6,GATA binding protein 6,18,,DNA binding transcription factor activity,,,ISO,Q92908 ,J:164563 
MGI:107516,Gata6,GATA binding protein 6,18,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,Q92908 ,J:164563 
MGI:107516,Gata6,GATA binding protein 6,18,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:34197 
MGI:107516,Gata6,GATA binding protein 6,18,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IBA,PTN000801139 ,J:161428 
MGI:1914460,Gatad1,GATA zinc finger domain containing 1,5,,DNA binding transcription factor activity,,,IEA,IPR000679 ,J:72247 
MGI:2443225,Gatad2b,GATA zinc finger domain containing 2B,3,,DNA binding transcription factor activity,,,IEA,IPR000679 ,J:72247 
MGI:95668,Gbx2,gastrulation brain homeobox 2,1,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:195357 
MGI:2141656,Gcfc2,GC-rich sequence DNA binding factor 2,6,,DNA binding transcription factor activity,,,IEA,IPR012890 ,J:72247 
MGI:2141656,Gcfc2,GC-rich sequence DNA binding factor 2,6,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IBA,PTN000259143 ,J:161428 
MGI:2141656,Gcfc2,GC-rich sequence DNA binding factor 2,6,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,P16383 ,J:164563 
MGI:108045,Gcm1,glial cells missing homolog 1,9,,DNA binding transcription factor activity,,,ISO,Q9NP62 ,J:73065 
MGI:108045,Gcm1,glial cells missing homolog 1,9,,DNA binding transcription factor activity,,,TAS,,J:79185 
MGI:108045,Gcm1,glial cells missing homolog 1,9,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,Q9NP62 ,J:164563 
MGI:108045,Gcm1,glial cells missing homolog 1,9,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IBA,PTN000275807 ,J:161428 
MGI:108045,Gcm1,glial cells missing homolog 1,9,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q9NP62 ,J:164563 
MGI:1861438,Gcm2,glial cells missing homolog 2,13,,DNA binding transcription factor activity,causally_upstream_of_or_within parathyroid gland development,,TAS,,J:63291 
MGI:1861438,Gcm2,glial cells missing homolog 2,13,,DNA binding transcription factor activity,,,TAS,,J:63291 
MGI:1861438,Gcm2,glial cells missing homolog 2,13,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,O75603 ,J:164563 
MGI:1861438,Gcm2,glial cells missing homolog 2,13,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IBA,PTN000275807 ,J:161428 
MGI:103170,Gfi1,growth factor independent 1,5,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q99684 ,J:164563 
MGI:95727,Gli1,GLI-Kruppel family member GLI1,10,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:121411 
MGI:95728,Gli2,GLI-Kruppel family member GLI2,1,,DNA binding transcription factor activity,,,IDA,,J:111401 
MGI:95728,Gli2,GLI-Kruppel family member GLI2,1,,DNA binding transcription factor activity,,,ISO,P10070 ,J:164563 
MGI:95728,Gli2,GLI-Kruppel family member GLI2,1,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:111401 
MGI:95729,Gli3,GLI-Kruppel family member GLI3,13,,DNA binding transcription factor activity,,,IDA,,J:169807 
MGI:95729,Gli3,GLI-Kruppel family member GLI3,13,,DNA binding transcription factor activity,,,ISO,P10071 ,J:164563 
MGI:2386723,Glis1,GLIS family zinc finger 1,4,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:78620 
MGI:2386723,Glis1,GLIS family zinc finger 1,4,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:78620 
MGI:1932535,Glis2,GLIS family zinc finger 2,16,,DNA binding transcription factor activity,,,ISS,,J:67967 
MGI:1932535,Glis2,GLIS family zinc finger 2,16,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:168705 
MGI:2444289,Glis3,GLIS family zinc finger 3,19,,DNA binding transcription factor activity,,,IDA,,J:88430 
MGI:2444289,Glis3,GLIS family zinc finger 3,19,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:173035 
MGI:2444289,Glis3,GLIS family zinc finger 3,19,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:173035 
MGI:2444289,Glis3,GLIS family zinc finger 3,19,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IMP,,J:173035 
MGI:1913318,Glmp,glycosylated lysosomal membrane protein,3,,DNA binding transcription factor activity,,,ISO,Q8WWB7 ,J:164563 
MGI:1913318,Glmp,glycosylated lysosomal membrane protein,3,,nuclear receptor activity,,,ISO,Q8WWB7 ,J:164563 
MGI:3780177,Gm2007,predicted gene 2007,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3780195,Gm2026,predicted gene 2026,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3780549,Gm2381,predicted gene 2381,7,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3781781,Gm3604,predicted gene 3604,13,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3782813,Gm4631,predicted gene 4631,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3782904,Gm4724,predicted gene 4724,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3779466,Gm5141,predicted gene 5141,13,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3779623,Gm6710,predicted gene 6710,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3648947,Gm7145,predicted gene 7145,1,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3642815,Gm10139,predicted gene 10139,13,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3809062,Gm10323,predicted gene 10323,13,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3642406,Gm10324,predicted gene 10324,13,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3779223,Gm11007,predicted gene 11007,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3651534,Gm12258,predicted gene 12258,11,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3652002,Gm14124,predicted gene 14124,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3836251,Gm14139,predicted gene 14139,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3782921,Gm14308,predicted gene 14308,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3652185,Gm14322,predicted gene 14322,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3702875,Gm14325,predicted gene 14325,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3709324,Gm14391,predicted gene 14391,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3650082,Gm14399,predicted gene 14399,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3650075,Gm14401,predicted gene 14401,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3649813,Gm14403,predicted gene 14403,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3649811,Gm14409,predicted gene 14409,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3652251,Gm14412,predicted gene 14412,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3702408,Gm14418,predicted gene 14418,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3702417,Gm14434,predicted gene 14434,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3652324,Gm14443,predicted gene 14443,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:3652325,Gm14444,predicted gene 14444,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:4937894,Gm17067,predicted gene 17067,7,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:5439751,Gm21994,predicted gene 21994,2,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:5578874,Gm28168,predicted gene 28168,1,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:5579066,Gm28360,predicted gene 28360,1,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:5579263,Gm28557,predicted gene 28557,13,,DNA binding transcription factor activity,,,IBA,PTN001225609 ,J:161428 
MGI:2135604,Gmeb1,glucocorticoid modulatory element binding protein 1,4,,DNA binding transcription factor activity,,,IDA,,J:69173 
MGI:2135604,Gmeb1,glucocorticoid modulatory element binding protein 1,4,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:69173 
MGI:1920524,Gpbp1,GC-rich promoter binding protein 1,13,,DNA binding transcription factor activity,,,IDA,,J:86566 
MGI:1924360,Gpbp1l1,GC-rich promoter binding protein 1-like 1,4,,DNA binding transcription factor activity,,,IBA,PTN000371745 ,J:161428 
MGI:1924104,Gper1,G protein-coupled estrogen receptor 1,5,,mineralocorticoid receptor activity,,,ISO,RGD:619845 ,J:155856 
MGI:2182540,Grhl1,grainyhead like transcription factor 1,12,,DNA binding transcription factor activity,,,IBA,PTN000867451 ,J:161428 
MGI:2182540,Grhl1,grainyhead like transcription factor 1,12,,DNA binding transcription factor activity,,,ISA,Q8N133 ,J:76635 
MGI:2182540,Grhl1,grainyhead like transcription factor 1,12,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q9NZI5 ,J:164563 
MGI:2182543,Grhl2,grainyhead like transcription factor 2,15,,DNA binding transcription factor activity,,,IDA,,J:167065 J:198884 J:217271 
MGI:2182543,Grhl2,grainyhead like transcription factor 2,15,,DNA binding transcription factor activity,,,ISA,Q8K5C0 ,J:76635 
MGI:2182543,Grhl2,grainyhead like transcription factor 2,15,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q6ISB3 ,J:164563 
MGI:2655333,Grhl3,grainyhead like transcription factor 3,4,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",regulates Arhgef19,,IDA,,J:162624 
MGI:2655333,Grhl3,grainyhead like transcription factor 3,4,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q8TE85 ,J:164563 
MGI:95841,Gsc,goosecoid homeobox,12,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",regulates Gsc,,IDA,,J:45036 
MGI:892006,Gsc2,goosecoid homebox 2,16,,DNA binding transcription factor activity,,,ISO,O15499 ,J:73065 
MGI:95842,Gsx1,GS homeobox 1,5,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:72881 
MGI:95842,Gsx1,GS homeobox 1,5,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IMP,,J:72881 
MGI:1338799,Gtf2h4,"general transcription factor II H, polypeptide 4",17,,DNA binding transcription factor activity,,,IBA,PTN000322344 ,J:161428 
MGI:1202722,Gtf2i,general transcription factor II I,5,,DNA binding transcription factor activity,,,IEA,IPR016659 ,J:72247 
MGI:1202722,Gtf2i,general transcription factor II I,5,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN000192346 ,J:161428 
MGI:1861942,Gtf2ird1,general transcription factor II I repeat domain-containing 1,5,,DNA binding transcription factor activity,,,IDA,,J:62856 
MGI:1861942,Gtf2ird1,general transcription factor II I repeat domain-containing 1,5,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN000192346 ,J:161428 
MGI:2149780,Gtf2ird2,GTF2I repeat domain containing 2,5,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN000192346 ,J:161428 
MGI:1913846,Gtf3a,general transcription factor III A,5,,DNA binding transcription factor activity,,,ISO,RGD:619746 ,J:155856 
MGI:1917489,Gtf3c5,"general transcription factor IIIC, polypeptide 5",2,contributes_to,"transcription factor activity, RNA polymerase III type 1 promoter sequence-specific binding, TFIIIB recruiting",,,IBA,PTN000325717 ,J:161428 
MGI:1921783,Gzf1,GDNF-inducible zinc finger protein 1,2,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q9H116 ,J:164563 
MGI:1921783,Gzf1,GDNF-inducible zinc finger protein 1,2,,"transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding",,,ISO,Q9H116 ,J:164563 
MGI:103577,Hand1,heart and neural crest derivatives expressed 1,11,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,O96004 ,J:164563 
MGI:103580,Hand2,heart and neural crest derivatives expressed 2,8,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,P61296 ,J:164563 
MGI:894659,Hbp1,high mobility group box transcription factor 1,12,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:620444 ,J:155856 
MGI:105942,Hcfc1,host cell factor C1,X,,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:186828 
MGI:108086,Hdac1,histone deacetylase 1,4,,DNA binding transcription factor activity,,,IDA,,J:121427 
MGI:1097691,Hdac2,histone deacetylase 2,10,,DNA binding transcription factor activity,,,IDA,,J:121427 
MGI:1333784,Hdac5,histone deacetylase 5,11,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IMP,,J:158762 
MGI:1194494,Hdgf,hepatoma-derived growth factor,3,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:70961 ,J:155856 
MGI:3040955,Helt,helt bHLH transcription factor,8,,DNA binding transcription factor activity,,,IDA,,J:89485 
MGI:3040955,Helt,helt bHLH transcription factor,8,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:89485 
MGI:104853,Hes1,hes family bHLH transcription factor 1,16,,DNA binding transcription factor activity,,,ISO,Q14469 ,J:164563 
MGI:104853,Hes1,hes family bHLH transcription factor 1,16,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IDA,,J:98892 
MGI:104853,Hes1,hes family bHLH transcription factor 1,16,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:175435 
MGI:1098624,Hes2,hes family bHLH transcription factor 2,4,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:62082 ,J:155856 
MGI:104877,Hes3,hes family bHLH transcription factor 3,4,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:66456 
MGI:104877,Hes3,hes family bHLH transcription factor 3,4,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IMP,,J:66456 
MGI:104876,Hes5,hes family bHLH transcription factor 5,4,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:175435 
MGI:1859852,Hes6,hairy and enhancer of split 6,1,,DNA binding transcription factor activity,,,IDA,,J:75948 
MGI:1859852,Hes6,hairy and enhancer of split 6,1,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:75948 
MGI:96071,Hesx1,homeobox gene expressed in ES cells,14,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:239206 
MGI:1341800,Hey1,hairy/enhancer-of-split related with YRPW motif 1,3,,DNA binding transcription factor activity,,,ISO,Q9Y5J3 ,J:164563 
MGI:1341800,Hey1,hairy/enhancer-of-split related with YRPW motif 1,3,,DNA binding transcription factor activity,,,ISS,,J:62860 
MGI:1341800,Hey1,hairy/enhancer-of-split related with YRPW motif 1,3,,"transcription factor activity, RNA polymerase II core promoter sequence-specific",,,IDA,,J:101349 
MGI:1341800,Hey1,hairy/enhancer-of-split related with YRPW motif 1,3,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:175435 
MGI:1341884,Hey2,hairy/enhancer-of-split related with YRPW motif 2,10,,DNA binding transcription factor activity,,,IDA,,J:175191 
MGI:1341884,Hey2,hairy/enhancer-of-split related with YRPW motif 2,10,,DNA binding transcription factor activity,,,ISO,Q9UBP5 ,J:164563 
MGI:1341884,Hey2,hairy/enhancer-of-split related with YRPW motif 2,10,,DNA binding transcription factor activity,,,ISS,,J:62860 
MGI:1341884,Hey2,hairy/enhancer-of-split related with YRPW motif 2,10,,"transcription factor activity, RNA polymerase II core promoter sequence-specific",,,IDA,,J:101349 
MGI:1860511,Heyl,hairy/enhancer-of-split related with YRPW motif-like,4,,DNA binding transcription factor activity,,,ISO,Q9NQ87 ,J:164563 
MGI:1860511,Heyl,hairy/enhancer-of-split related with YRPW motif-like,4,,DNA binding transcription factor activity,,,ISS,,J:62860 
MGI:1860511,Heyl,hairy/enhancer-of-split related with YRPW motif-like,4,,"transcription factor activity, RNA polymerase II core promoter sequence-specific",,,IDA,,J:101349 
MGI:1860511,Heyl,hairy/enhancer-of-split related with YRPW motif-like,4,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:175435 
MGI:96086,Hhex,hematopoietically expressed homeobox,19,,DNA binding transcription factor activity,,,IDA,,J:156073 
MGI:96086,Hhex,hematopoietically expressed homeobox,19,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,Q03014 ,J:164563 
MGI:96086,Hhex,hematopoietically expressed homeobox,19,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:110528 
MGI:1338010,Hic1,hypermethylated in cancer 1,11,,DNA binding transcription factor activity,,,ISO,Q14526 ,J:164563 
MGI:1338010,Hic1,hypermethylated in cancer 1,11,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q14526 ,J:164563 
MGI:106918,Hif1a,"hypoxia inducible factor 1, alpha subunit",12,,DNA binding transcription factor activity,,,IDA,,J:93322 
MGI:106918,Hif1a,"hypoxia inducible factor 1, alpha subunit",12,,DNA binding transcription factor activity,,,ISO,Q16665 ,J:75462 J:164563 
MGI:106918,Hif1a,"hypoxia inducible factor 1, alpha subunit",12,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",happens in glomerular visceral epithelial cell,,IDA,,J:211224 
MGI:106918,Hif1a,"hypoxia inducible factor 1, alpha subunit",12,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,Q16665 ,J:164563 
MGI:106918,Hif1a,"hypoxia inducible factor 1, alpha subunit",12,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,ISO,Q16665 ,J:164563 
MGI:106918,Hif1a,"hypoxia inducible factor 1, alpha subunit",12,contributes_to,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,ISO,Q16665 ,J:164563 
MGI:106918,Hif1a,"hypoxia inducible factor 1, alpha subunit",12,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:180719 
MGI:106918,Hif1a,"hypoxia inducible factor 1, alpha subunit",12,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q16665 ,J:164563 
MGI:1859778,Hif3a,"hypoxia inducible factor 3, alpha subunit",7,,DNA binding transcription factor activity,,,IPI,P35869 ,J:62516 
MGI:1859778,Hif3a,"hypoxia inducible factor 3, alpha subunit",7,,DNA binding transcription factor activity,,,ISO,RGD:70332 ,J:155856 
MGI:1859778,Hif3a,"hypoxia inducible factor 3, alpha subunit",7,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN000548738 ,J:161428 
MGI:2429620,Hinfp,histone H4 transcription factor,9,,DNA binding transcription factor activity,,,IMP,,J:150791 
MGI:2429620,Hinfp,histone H4 transcription factor,9,,DNA binding transcription factor activity,,,ISO,Q9BQA5 ,J:164563 
MGI:2429620,Hinfp,histone H4 transcription factor,9,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:215655 
MGI:96100,Hivep1,human immunodeficiency virus type I enhancer binding protein 1,13,,"transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:99923 
MGI:1338076,Hivep2,human immunodeficiency virus type I enhancer binding protein 2,10,,DNA binding transcription factor activity,,,TAS,,J:72249 
MGI:1338076,Hivep2,human immunodeficiency virus type I enhancer binding protein 2,10,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:61988 ,J:155856 
MGI:106589,Hivep3,human immunodeficiency virus type I enhancer binding protein 3,4,,DNA binding transcription factor activity,,,IBA,PTN000579295 ,J:161428 
MGI:96108,Hlf,hepatic leukemia factor,11,,DNA binding transcription factor activity,,,IEA,IPR004827 ,J:72247 
MGI:96108,Hlf,hepatic leukemia factor,11,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IBA,PTN000945219 ,J:161428 
MGI:96108,Hlf,hepatic leukemia factor,11,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,ISO,Q16534 ,J:164563 
MGI:1196437,Hltf,helicase-like transcription factor,3,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:44614 
MGI:1341190,Hmg20b,high mobility group 20B,10,,DNA binding transcription factor activity,,,NAS,,J:69281 
MGI:96160,Hmga1,high mobility group AT-hook 1,17,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",regulates Ccnb2,,IDA,,J:146612 
MGI:96160,Hmga1,high mobility group AT-hook 1,17,,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding","uses Rbp4,happens in nucleus,is a part of cAMP-mediated signaling",,IDA,,J:222150 
MGI:101761,Hmga2,high mobility group AT-hook 2,10,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",regulates Ccnb2,,IDA,,J:146612 
MGI:96157,Hmgb2,high mobility group box 2,8,,DNA binding transcription factor activity,,,ISO,P26583 ,J:164563 
MGI:107178,Hmx1,H6 homeobox 1,5,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IMP,,J:131207 
MGI:98504,Hnf1a,HNF1 homeobox A,5,,DNA binding transcription factor activity,,,IDA,,J:10901 J:32277 J:32278 J:68032 J:68661 J:79507 J:89193 J:106621 
MGI:98504,Hnf1a,HNF1 homeobox A,5,,DNA binding transcription factor activity,,,IMP,,J:111226 
MGI:98504,Hnf1a,HNF1 homeobox A,5,,DNA binding transcription factor activity,,,IMP,MGI:2154359 ,J:31627 
MGI:98504,Hnf1a,HNF1 homeobox A,5,,DNA binding transcription factor activity,,,ISO,P20823 ,J:164563 
MGI:98504,Hnf1a,HNF1 homeobox A,5,,DNA binding transcription factor activity,,,ISO,P15257 ,J:32276 
MGI:98504,Hnf1a,HNF1 homeobox A,5,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:3828 ,J:155856 
MGI:98504,Hnf1a,HNF1 homeobox A,5,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:188795 
MGI:98505,Hnf1b,HNF1 homeobox B,11,,DNA binding transcription factor activity,,,IDA,,J:32278 J:79507 J:89193 J:94611 J:98014 J:105069 
MGI:98505,Hnf1b,HNF1 homeobox B,11,,DNA binding transcription factor activity,,,ISO,P35680 ,J:164563 
MGI:98505,Hnf1b,HNF1 homeobox B,11,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:157251 
MGI:98505,Hnf1b,HNF1 homeobox B,11,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,ISO,RGD:3830 ,J:155856 
MGI:109128,Hnf4a,"hepatic nuclear factor 4, alpha",2,,DNA binding transcription factor activity,,,IDA,,J:97364 J:106993 
MGI:109128,Hnf4a,"hepatic nuclear factor 4, alpha",2,,DNA binding transcription factor activity,,,ISO,RGD:2810 ,J:155856 
MGI:109128,Hnf4a,"hepatic nuclear factor 4, alpha",2,,DNA binding transcription factor activity,,,ISO,P41235 ,J:28121 J:164563 
MGI:109128,Hnf4a,"hepatic nuclear factor 4, alpha",2,,nuclear receptor activity,,,IEA,IPR003068 ,J:72247 
MGI:109128,Hnf4a,"hepatic nuclear factor 4, alpha",2,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding","happens in intestine,regulates Apob",,IDA,,J:64004 
MGI:109128,Hnf4a,"hepatic nuclear factor 4, alpha",2,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,RGD:2810 ,J:155856 
MGI:109128,Hnf4a,"hepatic nuclear factor 4, alpha",2,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",,,IDA,,J:188795 
MGI:1353604,Hnf4g,"hepatocyte nuclear factor 4, gamma",3,,DNA binding transcription factor activity,,,IEA,IPR001628 ,J:72247 
MGI:1353604,Hnf4g,"hepatocyte nuclear factor 4, gamma",3,,nuclear receptor activity,,,IEA,IPR003068 ,J:72247 
MGI:1330294,Hnrnpab,heterogeneous nuclear ribonucleoprotein A/B,11,contributes_to,DNA binding transcription factor activity,,,IDA,,J:118046 
MGI:99894,Hnrnpk,heterogeneous nuclear ribonucleoprotein K,13,,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,ISO,P61978 ,J:164563 
MGI:2678023,Homez,homeodomain leucine zipper-encoding gene,14,,DNA binding transcription factor activity,,,IBA,PTN001435424 ,J:161428 
MGI:96174,Hoxa2,homeobox A2,6,,DNA binding transcription factor activity,,,IEA,IPR001827 ,J:72247 
MGI:96174,Hoxa2,homeobox A2,6,,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",,,IDA,,J:95309 
