MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:2136650,Clec2i,"C-type lectin domain family 2, member i",6,,cell surface,,,IDA,,J:100657 
MGI:2136650,Clec2i,"C-type lectin domain family 2, member i",6,,external side of plasma membrane,,,IDA,,J:86948 
MGI:3588267,Clec4b2,"C-type lectin domain family 4, member b2",6,,external side of plasma membrane,is a part of dendritic cell,,IDA,,J:153802 
MGI:1345151,Clec5a,"C-type lectin domain family 5, member a",6,,cell surface,,,IDA,,J:172961 
MGI:1861431,Clec7a,"C-type lectin domain family 7, member a",6,,external side of plasma membrane,is a part of macrophage,,IDA,,J:87632 J:89006 
MGI:1861431,Clec7a,"C-type lectin domain family 7, member a",6,,external side of plasma membrane,is a part of macrophage|is a part of monocyte|is a part of mature neutrophil|is a part of dendritic cell,,IDA,,J:89997 
MGI:1861431,Clec7a,"C-type lectin domain family 7, member a",6,,external side of plasma membrane,,,IDA,,J:89998 
MGI:2444608,Clec9a,"C-type lectin domain family 9, member a",6,,cell surface,,,IDA,,J:172970 
MGI:2444608,Clec9a,"C-type lectin domain family 9, member a",6,,cell surface,,,ISO,Q6UXN8 ,J:164563 
MGI:3040968,Clec12a,"C-type lectin domain family 12, member a",6,,cell surface,,,ISO,AY498550 ,J:89520 
MGI:1918433,Clec12b,"C-type lectin domain family 12, member B",6,,external side of plasma membrane,,,ISO,Q2HXU8 ,J:164563 
MGI:1914114,Clec14a,"C-type lectin domain family 14, member a",12,,external side of plasma membrane,,,ISO,Q86T13 ,J:232756 
MGI:1352754,Clic4,chloride intracellular channel 4 (mitochondrial),4,,cell surface,,,ISO,Q9Y696 ,J:164563 
MGI:1927155,Clptm1,cleft lip and palate associated transmembrane protein 1,7,,external side of plasma membrane,,,IDA,,J:135028 
MGI:1929895,Clstn1,calsyntenin 1,4,,cell surface,,,IDA,,J:211830 
MGI:1929897,Clstn2,calsyntenin 2,9,,cell surface,,,IDA,,J:211830 
MGI:2178323,Clstn3,calsyntenin 3,6,,cell surface,,,IDA,,J:211830 
MGI:88423,Clu,clusterin,14,,cell surface,,,ISO,P10909 ,J:164563 
MGI:104518,Cntn2,contactin 2,1,,cell surface,"is a part of future spinal cord,is a part of motor neuron|is a part of spinal cord,is a part of motor neuron|is a part of cranial ganglion,is a part of CNS neuron (sensu Vertebrata)|is a part of cranial nerve,is a part of CNS neuron (sensu Vertebrata)|is a part of trigeminal nerve,is a part of CNS neuron (sensu Vertebrata)|is a part of future hindbrain,is a part of CNS neuron (sensu Vertebrata)|is a part of cerebellum primordium,is a part of CNS neuron (sensu Vertebrata)|is a part of cerebellum,is a part of CNS neuron (sensu Vertebrata)|is a part of metencephalon basal plate,is a part of CNS neuron (sensu Vertebrata)|is a part of cerebral cortex,is a part of CNS neuron (sensu Vertebrata)|is a part of olfactory nerve,is a part of CNS neuron (sensu Vertebrata)|is a part of medulla oblongata,is a part of CNS neuron (sensu Vertebrata)|is a part of retina nerve fiber layer,is a part of CNS neuron (sensu Vertebrata)|is a part of optic nerve,is a part of CNS neuron (sensu Vertebrata)|is a part of cerebral cortex mantle layer,is a part of CNS neuron (sensu Vertebrata)|is a part of telencephalon,is a part of CNS neuron (sensu Vertebrata)|is a part of inferior colliculus,is a part of CNS neuron (sensu Vertebrata)|is a part of superior colliculus,is a part of CNS neuron (sensu Vertebrata)|is a part of medial habenular nucleus,is a part of CNS neuron (sensu Vertebrata)|is a part of cerebral internal capsule,is a part of CNS neuron (sensu Vertebrata)|is a part of hippocampus,is a part of CNS neuron (sensu Vertebrata)|is a part of optic nerve,is a part of CNS neuron (sensu Vertebrata)|is a part of dorsal root ganglion,is a part of neuron|is a part of spinal nerve,is a part of neuron|is a part of spinal cord,is a part of neuron|is a part of tail segmental spinal nerve,is a part of neuron|is a part of auricular nerve,is a part of neuron|is a part of nasal pit,is a part of neuron|is a part of olfactory epithelium,is a part of neuron|is a part of retina,is a part of neuron",,IDA,,J:18717 
MGI:104518,Cntn2,contactin 2,1,,cell surface,is a part of commissural neuron,,IDA,,J:115577 
MGI:1914047,Cntnap2,contactin associated protein-like 2,6,,cell surface,,,ISO,Q9UHC6 ,J:164563 
MGI:2653243,Col23a1,"collagen, type XXIII, alpha 1",11,,cell surface,,,ISO,RGD:727898 ,J:155856 
MGI:1349451,Corin,corin,5,,cell surface,,,IDA,,J:124270 
MGI:1917824,Cpm,carboxypeptidase M,10,,cell surface,,,IBA,PTN000164185 ,J:161428 
MGI:88513,Cr1l,complement component (3b/4b) receptor 1-like,1,,external side of plasma membrane,is a part of erythrocyte,,IDA,,J:145047 
MGI:88489,Cr2,complement receptor 2,1,,external side of plasma membrane,"is a part of spleen,is a part of B cell",,IDA,,J:99189 
MGI:88489,Cr2,complement receptor 2,1,,external side of plasma membrane,is a part of marginal zone B cell|is a part of follicular B cell,,IDA,,J:110739 
MGI:88489,Cr2,complement receptor 2,1,,external side of plasma membrane,,,IDA,,J:87927 J:148242 
MGI:88489,Cr2,complement receptor 2,1,,external side of plasma membrane,is a part of B cell,,IDA,,J:19437 
MGI:894312,Crhr2,corticotropin releasing hormone receptor 2,6,,cell surface,,PR:Q60748-2,IDA,,J:150535 
MGI:894312,Crhr2,corticotropin releasing hormone receptor 2,6,NOT,cell surface,,PR:C0K3M3,IDA,,J:150535 
MGI:1889506,Crlf2,cytokine receptor-like factor 2,5,,external side of plasma membrane,,,IDA,,J:93059 
MGI:88516,Cryab,"crystallin, alpha B",9,,cell surface,,,ISO,RGD:2414 ,J:155856 
MGI:1339758,Csf1r,colony stimulating factor 1 receptor,18,,cell surface,,,IDA,,J:177179 
MGI:107161,Cst8,cystatin 8 (cystatin-related epididymal spermatogenic),2,,cell surface,is a part of caput epididymis,,IDA,,J:24921 
MGI:88556,Ctla4,cytotoxic T-lymphocyte-associated protein 4,1,,external side of plasma membrane,"is a part of CD4-positive, alpha-beta T cell",,IDA,,J:112602 
MGI:88556,Ctla4,cytotoxic T-lymphocyte-associated protein 4,1,,external side of plasma membrane,,,ISO,P16410 ,J:164563 
MGI:88561,Ctsb,cathepsin B,14,,cell surface,,,ISO,RGD:621509 ,J:155856 
MGI:88561,Ctsb,cathepsin B,14,,external side of plasma membrane,,,ISO,RGD:621509 ,J:155856 
MGI:88564,Ctsl,cathepsin L,13,,external side of plasma membrane,,,ISO,RGD:2448 ,J:155856 
MGI:107341,Ctss,cathepsin S,3,,cell surface,,,ISO,RGD:621513 ,J:155856 
MGI:1891190,Ctsz,cathepsin Z,2,,cell surface,,,ISO,RGD:708479 ,J:155856 
MGI:1097153,Cx3cl1,chemokine (C-X3-C motif) ligand 1,8,,cell surface,,PR:O35188,IDA,,J:40832 
MGI:1097153,Cx3cl1,chemokine (C-X3-C motif) ligand 1,8,,cell surface,,,ISO,P78423 ,J:164563 
MGI:1352449,Cxcl9,chemokine (C-X-C motif) ligand 9,5,,external side of plasma membrane,"is a part of spleen,is a part of T cell",,IDA,,J:141392 
MGI:1352450,Cxcl10,chemokine (C-X-C motif) ligand 10,5,,external side of plasma membrane,"is a part of spleen,is a part of T cell",,IDA,,J:141392 
MGI:103556,Cxcl12,chemokine (C-X-C motif) ligand 12,6,,external side of plasma membrane,"is a part of spleen,is a part of T cell",,IDA,,J:141392 
MGI:105303,Cxcr2,chemokine (C-X-C motif) receptor 2,1,,cell surface,,,ISO,P25025 ,J:164563 
MGI:1277207,Cxcr3,chemokine (C-X-C motif) receptor 3,X,,cell surface,,,IDA,,J:200103 
MGI:1277207,Cxcr3,chemokine (C-X-C motif) receptor 3,X,,external side of plasma membrane,"is a part of spleen,is a part of T cell",,IDA,,J:141392 
MGI:1277207,Cxcr3,chemokine (C-X-C motif) receptor 3,X,,external side of plasma membrane,,,ISO,RGD:621528 ,J:155856 
MGI:109563,Cxcr4,chemokine (C-X-C motif) receptor 4,1,,cell surface,,,IDA,,J:190263 
MGI:109563,Cxcr4,chemokine (C-X-C motif) receptor 4,1,,cell surface,,,ISO,P61073 ,J:164563 J:200103 
MGI:109563,Cxcr4,chemokine (C-X-C motif) receptor 4,1,,external side of plasma membrane,"is a part of spleen,is a part of T cell",,IDA,,J:141392 
MGI:103567,Cxcr5,chemokine (C-X-C motif) receptor 5,9,,external side of plasma membrane,happens in T cell,,IDA,,J:196136 
MGI:3616076,Cyp2w1,"cytochrome P450, family 2, subfamily w, polypeptide 1",5,,cell surface,,,ISO,Q8TAV3 ,J:164563 
MGI:101864,Dag1,dystroglycan 1,9,,external side of plasma membrane,,,IDA,,J:83782 
MGI:1920629,Dcbld2,"discoidin, CUB and LCCL domain containing 2",16,,cell surface,,,ISO,Q96PD2 ,J:164563 
MGI:1923016,Dcstamp,dendrocyte expressed seven transmembrane protein,15,,cell surface,,,IDA,,J:93945 
MGI:1923016,Dcstamp,dendrocyte expressed seven transmembrane protein,15,,cell surface,,,ISO,Q9H295 ,J:164563 
MGI:1924924,Defb12,defensin beta 12,8,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:2179203,Defb13,defensin beta 13,8,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:2179202,Defb15,defensin beta 15,8,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:2385955,Defb19,defensin beta 19,2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:2442320,Defb20,defensin beta 20,2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:2684967,Defb21,defensin beta 21,2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:3045368,Defb22,defensin beta 22,2,,cell surface,is a part of sperm,,IDA,,J:145640 
MGI:3644405,Defb23,defensin beta 23,2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:3651158,Defb25,defensin beta 25,2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:3643488,Defb26,defensin beta 26,2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:3650536,Defb28,defensin beta 28,2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:1922650,Defb29,defensin beta 29,2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:1920920,Defb30,defensin beta 30,14,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:2672979,Defb34,defensin beta 34,8,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:2179204,Defb35,defensin beta 35,8,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:2385956,Defb36,defensin beta 36,2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:1924923,Defb41,defensin beta 41,1,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:3647180,Defb43,defensin beta 43,14,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:3650541,Defb45,defensin beta 45,2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:2385920,Dip2a,disco interacting protein 2 homolog A,10,,cell surface,,,ISO,Q14689 ,J:164563 
MGI:94900,Dlk1,delta like non-canonical Notch ligand 1,12,,external side of plasma membrane,"is a part of liver,is a part of hematopoietic cell|is a part of liver,is a part of hepatocyte",,IDA,,J:141412 
MGI:94909,Dmd,"dystrophin, muscular dystrophy",X,,cell surface,,,ISO,P11532 ,J:164563 
MGI:2685574,Dnaic2,"dynein, axonemal, intermediate chain 2",11,,external side of plasma membrane,is a part of secondary oocyte,,IDA,,J:219770 
MGI:94919,Dpp4,dipeptidylpeptidase 4,2,,cell surface,,,ISO,RGD:2515 ,J:155856 
MGI:94919,Dpp4,dipeptidylpeptidase 4,2,,cell surface,,,ISO,P27487 ,J:164563 
MGI:94921,Dpp6,dipeptidylpeptidase 6,5,,cell surface,,,ISO,RGD:68402 ,J:155856 
MGI:2150309,Dscaml1,DS cell adhesion molecule like 1,9,,cell surface,,,ISO,Q8TD84 ,J:164563 
MGI:1101357,Ece1,endothelin converting enzyme 1,4,,cell surface,,,ISS,,J:40232 
MGI:1101357,Ece1,endothelin converting enzyme 1,4,,external side of plasma membrane,,,ISO,RGD:620293 ,J:155856 
MGI:1101357,Ece1,endothelin converting enzyme 1,4,,external side of plasma membrane,,,ISO,P42892 ,J:164563 
MGI:107444,Efna5,ephrin A5,17,,anchored component of external side of plasma membrane,,,ISO,P52803 ,J:164563 
MGI:2146149,Egflam,"EGF-like, fibronectin type III and laminin G domains",15,,cell surface,,,ISO,Q63HQ2 ,J:164563 
MGI:95294,Egfr,epidermal growth factor receptor,11,,cell surface,,,IDA,,J:203527 
MGI:95294,Egfr,epidermal growth factor receptor,11,,cell surface,,,ISO,RGD:2543 ,J:155856 
MGI:95294,Egfr,epidermal growth factor receptor,11,,cell surface,,,ISO,P00533 ,J:164563 
MGI:2679229,Elane,"elastase, neutrophil expressed",10,,cell surface,,,ISO,P08246 ,J:164563 
MGI:1098726,Emp2,epithelial membrane protein 2,16,,cell surface,,,IDA,,J:109419 
MGI:95392,Eng,endoglin,2,,cell surface,,,ISO,RGD:1593188 ,J:155856 
MGI:95392,Eng,endoglin,2,,cell surface,,,ISO,P17813 ,J:164563 
MGI:95392,Eng,endoglin,2,,external side of plasma membrane,,,ISO,P17813 ,J:164563 
MGI:95393,Eno1,"enolase 1, alpha non-neuron",4,,cell surface,,,ISO,P06733 ,J:164563 
MGI:95393,Eno1,"enolase 1, alpha non-neuron",4,,cell surface,,,ISO,RGD:2553 ,J:155856 
MGI:3648653,Eno1b,"enolase 1B, retrotransposed",18,,cell surface,,,ISO,RGD:2553 ,J:155856 
MGI:3648653,Eno1b,"enolase 1B, retrotransposed",18,,cell surface,,,ISO,P06733 ,J:164563 
MGI:95394,Eno2,"enolase 2, gamma neuronal",6,,cell surface,,,ISO,RGD:6491529 ,J:155856 
MGI:95394,Eno2,"enolase 2, gamma neuronal",6,,cell surface,,,ISO,RGD:2554 ,J:155856 
MGI:2384799,Enox2,ecto-NOX disulfide-thiol exchanger 2,X,,external side of plasma membrane,,,ISO,Q16206 ,J:164563 
MGI:106645,Enpep,glutamyl aminopeptidase,3,,external side of plasma membrane,is a part of B cell,,IDA,,J:27374 
MGI:97370,Enpp1,ectonucleotide pyrophosphatase/phosphodiesterase 1,10,,cell surface,,,IDA,,J:133038 
MGI:97370,Enpp1,ectonucleotide pyrophosphatase/phosphodiesterase 1,10,,cell surface,,,ISO,P22413 ,J:164563 
MGI:2143702,Enpp3,ectonucleotide pyrophosphatase/phosphodiesterase 3,10,,external side of plasma membrane,,,IDA,,J:223825 
MGI:2143702,Enpp3,ectonucleotide pyrophosphatase/phosphodiesterase 3,10,,external side of plasma membrane,,,ISO,O14638 ,J:164563 
MGI:102805,Entpd1,ectonucleoside triphosphate diphosphohydrolase 1,19,,cell surface,,,ISO,RGD:69265 ,J:155856 
MGI:1096863,Entpd2,ectonucleoside triphosphate diphosphohydrolase 2,2,,cell surface,,,ISO,RGD:69266 ,J:155856 
MGI:1202295,Entpd6,ectonucleoside triphosphate diphosphohydrolase 6,2,,cell surface,,,ISO,RGD:619725 ,J:155856 
MGI:106653,Epcam,epithelial cell adhesion molecule,17,,cell surface,,,IDA,,J:124288 
MGI:95278,Epha2,Eph receptor A2,4,,cell surface,,,IDA,,J:238221 
MGI:95278,Epha2,Eph receptor A2,4,,cell surface,,,ISO,P29317 ,J:164563 
MGI:98277,Epha4,Eph receptor A4,1,,cell surface,,,ISO,RGD:1560587 ,J:155856 
MGI:99654,Epha5,Eph receptor A5,5,,external side of plasma membrane,,,ISO,P54756 ,J:164563 
MGI:1096338,Ephb6,Eph receptor B6,6,,cell surface,is a part of thymocyte,,IDA,,J:94701 
MGI:95407,Epo,erythropoietin,5,,cell surface,,,ISO,P01588 ,J:164563 
MGI:95408,Epor,erythropoietin receptor,9,,external side of plasma membrane,,,ISO,RGD:2560 ,J:155856 
MGI:1914647,Erp29,endoplasmic reticulum protein 29,5,,cell surface,is a part of platelet,,IDA,,J:182119 
MGI:1914647,Erp29,endoplasmic reticulum protein 29,5,,cell surface,,,ISO,P30040 ,J:73065 
MGI:1923549,Erp44,endoplasmic reticulum protein 44,4,,cell surface,is a part of platelet,,IDA,,J:182119 
MGI:1923549,Erp44,endoplasmic reticulum protein 44,4,,cell surface,,,ISO,Q9BS26 ,J:73065 
MGI:88380,F2,coagulation factor II,2,colocalizes_with,external side of plasma membrane,,,ISO,P00734 ,J:164563 
MGI:101802,F2r,coagulation factor II (thrombin) receptor,13,,cell surface,,,ISO,P25116 ,J:164563 
MGI:88381,F3,coagulation factor III,3,,cell surface,,,ISO,RGD:2587 ,J:155856 
MGI:88381,F3,coagulation factor III,3,,cell surface,,,ISO,P13726 ,J:164563 
MGI:2442797,F630003A18Rik,RIKEN cDNA F630003A18 gene,16,,external side of plasma membrane,,,IBA,PTN001087295 ,J:161428 
MGI:2146854,Fam234a,"family with sequence similarity 234, member A",17,,cell surface,,,ISO,Q9H0X4 ,J:164563 
MGI:109608,Fap,fibroblast activation protein,2,,cell surface,,,IDA,,J:91461 
MGI:95484,Fas,Fas (TNF receptor superfamily member 6),19,,cell surface,,,IDA,,J:29455 J:97777 
MGI:95484,Fas,Fas (TNF receptor superfamily member 6),19,,cell surface,,,ISO,RGD:619831 ,J:155856 
MGI:95484,Fas,Fas (TNF receptor superfamily member 6),19,,cell surface,,,ISO,P25445 ,J:164563 
MGI:95484,Fas,Fas (TNF receptor superfamily member 6),19,,external side of plasma membrane,is a part of T cell|is a part of B cell,,IDA,,J:31364 
MGI:95484,Fas,Fas (TNF receptor superfamily member 6),19,,external side of plasma membrane,,,IDA,,J:97777 
MGI:95484,Fas,Fas (TNF receptor superfamily member 6),19,,external side of plasma membrane,happens in B cell,,IDA,,J:196136 
MGI:95484,Fas,Fas (TNF receptor superfamily member 6),19,,external side of plasma membrane,is a part of fibroblast,,IDA,,J:104536 
MGI:95484,Fas,Fas (TNF receptor superfamily member 6),19,,external side of plasma membrane,is a part of dendritic cell,,IDA,,J:87420 
MGI:95484,Fas,Fas (TNF receptor superfamily member 6),19,,external side of plasma membrane,is a part of lymphocyte,,IDA,,J:125784 
MGI:99255,Fasl,"Fas ligand (TNF superfamily, member 6)",1,,cell surface,"is a part of cardiac muscle cell,exists during cellular response to hypoxia",,IDA,,J:224737 
MGI:99255,Fasl,"Fas ligand (TNF superfamily, member 6)",1,,external side of plasma membrane,"is a part of CD4-positive, alpha-beta T cell|is a part of CD8-positive, alpha-beta T cell",,IDA,,J:113553 
MGI:95494,Fcer1a,"Fc receptor, IgE, high affinity I, alpha polypeptide",1,,cell surface,,,ISO,P12319 ,J:164563 
MGI:95494,Fcer1a,"Fc receptor, IgE, high affinity I, alpha polypeptide",1,,external side of plasma membrane,,,IDA,,J:31359 
MGI:95494,Fcer1a,"Fc receptor, IgE, high affinity I, alpha polypeptide",1,,external side of plasma membrane,is a part of mast cell,,IDA,,J:37676 
MGI:95496,Fcer1g,"Fc receptor, IgE, high affinity I, gamma polypeptide",1,,cell surface,,,IDA,,J:113761 
MGI:95496,Fcer1g,"Fc receptor, IgE, high affinity I, gamma polypeptide",1,,cell surface,,,ISO,P30273 ,J:164563 
MGI:95496,Fcer1g,"Fc receptor, IgE, high affinity I, gamma polypeptide",1,,external side of plasma membrane,is a part of mast cell,,IDA,,J:88051 
MGI:95496,Fcer1g,"Fc receptor, IgE, high affinity I, gamma polypeptide",1,,external side of plasma membrane,,,IDA,,J:31359 
MGI:95497,Fcer2a,"Fc receptor, IgE, low affinity II, alpha polypeptide",8,,external side of plasma membrane,,,IDA,,J:64281 J:84929 J:87927 J:148242 
MGI:95497,Fcer2a,"Fc receptor, IgE, low affinity II, alpha polypeptide",8,,external side of plasma membrane,"is a part of spleen,is a part of B cell",,IDA,,J:99189 
MGI:95497,Fcer2a,"Fc receptor, IgE, low affinity II, alpha polypeptide",8,,external side of plasma membrane,is a part of follicular B cell,,IDA,,J:110739 
MGI:95497,Fcer2a,"Fc receptor, IgE, low affinity II, alpha polypeptide",8,,external side of plasma membrane,is a part of B cell,,IDA,,J:19437 J:30239 
MGI:95498,Fcgr1,"Fc receptor, IgG, high affinity I",3,,external side of plasma membrane,,,IDA,,J:86281 
MGI:95499,Fcgr2b,"Fc receptor, IgG, low affinity IIb",1,,cell surface,,,ISO,RGD:631331 ,J:155856 
MGI:95499,Fcgr2b,"Fc receptor, IgG, low affinity IIb",1,,external side of plasma membrane,,,IDA,,J:31133 J:35057 
MGI:95500,Fcgr3,"Fc receptor, IgG, low affinity III",1,,cell surface,,,IDA,,J:123354 
MGI:95500,Fcgr3,"Fc receptor, IgG, low affinity III",1,,cell surface,,,ISO,RGD:71069 ,J:155856 
MGI:95500,Fcgr3,"Fc receptor, IgG, low affinity III",1,,external side of plasma membrane,,,IDA,,J:148788 
MGI:2179523,Fcgr4,"Fc receptor, IgG, low affinity IV",1,,cell surface,,,IDA,,J:123354 
MGI:2179523,Fcgr4,"Fc receptor, IgG, low affinity IV",1,,cell surface,,,ISO,RGD:1303067 ,J:155856 
MGI:2179523,Fcgr4,"Fc receptor, IgG, low affinity IV",1,,external side of plasma membrane,,,ISO,P08637 ,J:164563 
MGI:1916419,Fcmr,Fc fragment of IgM receptor,1,,cell surface,,,IDA,,J:97777 
MGI:1916419,Fcmr,Fc fragment of IgM receptor,1,,external side of plasma membrane,,,IDA,,J:97777 
MGI:1341158,Fcnb,ficolin B,2,,extrinsic component of external side of plasma membrane,,,ISO,O00602 ,J:164563 
MGI:2442862,Fcrl1,Fc receptor-like 1,3,,cell surface,,,ISO,Q96LA6 ,J:164563 
MGI:3053558,Fcrl5,Fc receptor-like 5,3,,cell surface,,,ISO,Q96RD9 ,J:164563 
MGI:3618339,Fcrl6,Fc receptor-like 6,1,,external side of plasma membrane,,,IDA,,J:145327 
MGI:3618339,Fcrl6,Fc receptor-like 6,1,,external side of plasma membrane,,,ISO,Q6DN72 ,J:145327 
MGI:1316726,Fga,fibrinogen alpha chain,3,,cell surface,,,ISO,P02671 ,J:164563 
MGI:1316726,Fga,fibrinogen alpha chain,3,,external side of plasma membrane,,,ISO,P02671 ,J:164563 
MGI:99501,Fgb,fibrinogen beta chain,3,,cell surface,,,ISO,P02675 ,J:164563 
MGI:99501,Fgb,fibrinogen beta chain,3,,external side of plasma membrane,,,ISO,P02675 ,J:164563 
MGI:99604,Fgf8,fibroblast growth factor 8,19,,external side of plasma membrane,,,ISO,RGD:70891 ,J:155856 
MGI:1099809,Fgf10,fibroblast growth factor 10,13,,cell surface,,,ISO,O15520 ,J:164563 
MGI:1914362,Fgf22,fibroblast growth factor 22,10,,cell surface,,,IDA,,J:84622 
MGI:1096350,Fgfbp1,fibroblast growth factor binding protein 1,5,,cell surface,is a part of keratinocyte,,IDA,,J:100761 
MGI:95523,Fgfr2,fibroblast growth factor receptor 2,7,,cell surface,,,ISO,RGD:2611 ,J:155856 
MGI:95523,Fgfr2,fibroblast growth factor receptor 2,7,,cell surface,,,ISO,P21802 ,J:164563 
MGI:95524,Fgfr3,fibroblast growth factor receptor 3,5,,cell surface,,,ISO,RGD:620714 ,J:155856 
MGI:95526,Fgg,fibrinogen gamma chain,3,,cell surface,,,ISO,P02679 ,J:164563 
MGI:95526,Fgg,fibrinogen gamma chain,3,,external side of plasma membrane,,,ISO,P02679 ,J:164563 
MGI:95559,Flt3,FMS-like tyrosine kinase 3,5,,cell surface,"is a part of bone marrow,is a part of pro-B cell",,IDA,,J:47896 
MGI:95559,Flt3,FMS-like tyrosine kinase 3,5,,cell surface,is a part of precursor B cell,,IDA,,J:27743 
MGI:95559,Flt3,FMS-like tyrosine kinase 3,5,,external side of plasma membrane,,,IDA,,J:203580 
MGI:95560,Flt3l,FMS-like tyrosine kinase 3 ligand,7,,cell surface,is a part of T cell|is a part of mast cell,,IDA,,J:27743 
MGI:95560,Flt3l,FMS-like tyrosine kinase 3 ligand,7,,intrinsic component of external side of plasma membrane,,PR:P49772-2,IDA,,J:36245 
MGI:95560,Flt3l,FMS-like tyrosine kinase 3 ligand,7,,intrinsic component of external side of plasma membrane,,,IDA,,J:16458 
MGI:95560,Flt3l,FMS-like tyrosine kinase 3 ligand,7,,intrinsic component of external side of plasma membrane,,PR:P49772-1,IDA,,J:36245 
MGI:95568,Folr1,folate receptor 1 (adult),7,,anchored component of external side of plasma membrane,,,ISO,P15328 ,J:164563 
MGI:95569,Folr2,folate receptor 2 (fetal),7,,anchored component of external side of plasma membrane,,,ISO,P14207 ,J:164563 
MGI:95569,Folr2,folate receptor 2 (fetal),7,,cell surface,,,ISO,P14207 ,J:164563 
MGI:95583,Fshr,follicle stimulating hormone receptor,17,,cell surface,is a part of osteoclast,,IDA,,J:115870 
MGI:95583,Fshr,follicle stimulating hormone receptor,17,,cell surface,,,ISO,RGD:2632 ,J:155856 
MGI:97513,Furin,furin (paired basic amino acid cleaving enzyme),7,,cell surface,,,ISO,P09958 ,J:164563 
MGI:95594,Fut4,fucosyltransferase 4,9,,cell surface,"is a part of primordial germ cell of gonad,is a part of germ cell",,IDA,,J:92186 
MGI:1196625,Fzd1,frizzled class receptor 1,5,,cell surface,,,ISO,Q9UP38 ,J:164563 
MGI:108520,Fzd4,frizzled class receptor 4,7,,cell surface,,,ISO,Q9ULV1 ,J:164563 
MGI:108571,Fzd5,frizzled class receptor 5,1,,cell surface,,,ISO,Q13467 ,J:164563 
MGI:1313278,Fzd9,frizzled class receptor 9,5,,cell surface,,,ISO,O00144 ,J:164563 
MGI:2136761,Fzd10,frizzled class receptor 10,5,,cell surface,,,ISO,Q9ULW2 ,J:164563 
MGI:1100842,Gfra1,glial cell line derived neurotrophic factor family receptor alpha 1,19,,external side of plasma membrane,,,ISO,RGD:2681 ,J:155856 
MGI:1201403,Gfra3,glial cell line derived neurotrophic factor family receptor alpha 3,18,,external side of plasma membrane,,,IDA,,J:45720 
MGI:3607786,Gfral,GDNF family receptor alpha like,9,,external side of plasma membrane,,,ISO,Q6UXV0 ,J:164563 
MGI:95708,Ghr,growth hormone receptor,15,,cell surface,,,ISO,P10912 ,J:164563 
MGI:95710,Ghrhr,growth hormone releasing hormone receptor,6,,cell surface,,,ISO,RGD:2688 ,J:155856 
MGI:95710,Ghrhr,growth hormone releasing hormone receptor,6,,cell surface,,,ISO,Q02643 ,J:164563 
MGI:2441906,Ghsr,growth hormone secretagogue receptor,3,,cell surface,,,ISO,Q92847 ,J:164563 
MGI:2384150,Gjd3,"gap junction protein, delta 3",11,,cell surface,,,ISO,Q8N144 ,J:164563 
MGI:2384150,Gjd3,"gap junction protein, delta 3",11,,cell surface,,,ISS,Q8N144 ,J:131479 
MGI:95747,Glra1,"glycine receptor, alpha 1 subunit",11,,external side of plasma membrane,,,IDA,,J:120269 
MGI:95751,Glrb,"glycine receptor, beta subunit",3,,external side of plasma membrane,,,ISA,P07727 ,J:120269 
MGI:4937050,Gm17416,"predicted gene, 17416",2,,cell surface,,,IBA,PTN001430319 ,J:161428 
MGI:95792,Got2,"glutamatic-oxaloacetic transaminase 2, mitochondrial",8,,cell surface,,,ISO,RGD:2722 ,J:155856 
MGI:1333744,Gp1ba,"glycoprotein 1b, alpha polypeptide",11,colocalizes_with,anchored component of external side of plasma membrane,is a part of platelet|is a part of megakaryocyte,,IDA,,J:148918 
MGI:1333744,Gp1ba,"glycoprotein 1b, alpha polypeptide",11,colocalizes_with,anchored component of external side of plasma membrane,,,ISO,P07359 ,J:164563 
MGI:1096363,Gp5,glycoprotein 5 (platelet),16,,cell surface,,,ISO,O08770 ,J:73065 
MGI:104902,Gpc4,glypican 4,X,,external side of plasma membrane,,,ISO,O75487 ,J:59258 
MGI:1915703,Gpihbp1,GPI-anchored HDL-binding protein 1,15,,cell surface,,,IDA,,J:82140 
MGI:1915703,Gpihbp1,GPI-anchored HDL-binding protein 1,15,,external side of plasma membrane,,,IDA,,J:129764 J:162997 
