"","nGene","nReads","orig.ident"
"D20.MAA000560.3_10_M.1.1",1723,478192,"Brain_Non-Myeloid"
"D20.MAA000563.3_10_M.1.1",2301,153280,"Brain_Non-Myeloid"
"D20.MAA000578.3_10_M.1.1",5047,1129311,"Brain_Non-Myeloid"
"D20.MAA000581.3_10_M.1.1",2903,1885763,"Brain_Non-Myeloid"
"D20.MAA000926.3_9_M.1.1",3908,453591,"Brain_Non-Myeloid"
"D20.MAA000930.3_8_M.1.1",3214,335925,"Brain_Non-Myeloid"
"D20.MAA000944.3_9_M.1.1",3073,1606622,"Brain_Non-Myeloid"
"D20.MAA000947.3_9_M.1.1",3928,921322,"Brain_Non-Myeloid"
"D20.MAA001853.3_38_F.1.1",4474,707839,"Brain_Non-Myeloid"
"D20.MAA001895.3_38_F.1.1",2493,69184,"Brain_Non-Myeloid"
"D21.B003275.3_38_F.1.1",2111,571152,"Brain_Non-Myeloid"
"D21.MAA000560.3_10_M.1.1",4412,1379703,"Brain_Non-Myeloid"
"D21.MAA000561.3_10_M.1.1",4487,1872640,"Brain_Non-Myeloid"
"D21.MAA000578.3_10_M.1.1",1617,209436,"Brain_Non-Myeloid"
"D21.MAA000930.3_8_M.1.1",4583,320710,"Brain_Non-Myeloid"
"D21.MAA000932.3_11_M.1.1",2912,851789,"Brain_Non-Myeloid"
"D21.MAA000935.3_8_M.1.1",5146,1217717,"Brain_Non-Myeloid"
"D21.MAA000947.3_9_M.1.1",4258,1045632,"Brain_Non-Myeloid"
"D22.B003275.3_38_F.1.1",1666,509935,"Brain_Non-Myeloid"
"D22.B003290.3_38_F.1.1",3850,506269,"Brain_Non-Myeloid"
"D22.MAA000561.3_10_M.1.1",8691,1653235,"Brain_Non-Myeloid"
"D22.MAA000563.3_10_M.1.1",2874,234339,"Brain_Non-Myeloid"
"D22.MAA000578.3_10_M.1.1",3489,1092569,"Brain_Non-Myeloid"
"D22.MAA000926.3_9_M.1.1",3730,220786,"Brain_Non-Myeloid"
"D22.MAA000930.3_8_M.1.1",3467,319390,"Brain_Non-Myeloid"
"D22.MAA000935.3_8_M.1.1",2559,715928,"Brain_Non-Myeloid"
"D22.MAA000941.3_8_M.1.1",4135,345824,"Brain_Non-Myeloid"
"D22.MAA000944.3_9_M.1.1",2870,1091520,"Brain_Non-Myeloid"
"D3.B003290.3_38_F.1.1",2608,458543,"Brain_Non-Myeloid"
"D3.MAA000564.3_10_M.1.1",5018,226069,"Brain_Non-Myeloid"
"D3.MAA000641.3_9_M.1.1",565,92640,"Brain_Non-Myeloid"
"D3.MAA000926.3_9_M.1.1",732,170117,"Brain_Non-Myeloid"
"D3.MAA000928.3_9_M.1.1",2954,864920,"Brain_Non-Myeloid"
"D3.MAA000930.3_8_M.1.1",2944,403610,"Brain_Non-Myeloid"
"D3.MAA000932.3_11_M.1.1",4206,965495,"Brain_Non-Myeloid"
"D3.MAA000941.3_8_M.1.1",2452,112287,"Brain_Non-Myeloid"
"D3.MAA000944.3_9_M.1.1",633,319732,"Brain_Non-Myeloid"
"D3.MAA000947.3_9_M.1.1",1140,89608,"Brain_Non-Myeloid"
"D3.MAA001845.3_39_F.1.1",1918,164594,"Brain_Non-Myeloid"
"D3.MAA001895.3_38_F.1.1",2077,74238,"Brain_Non-Myeloid"
"D4.B003274.3_38_F.1.1",2327,1163837,"Brain_Non-Myeloid"
"D4.B003290.3_38_F.1.1",1260,281414,"Brain_Non-Myeloid"
"D4.MAA000550.3_10_M.1.1",4702,4976538,"Brain_Non-Myeloid"
"D4.MAA000560.3_10_M.1.1",3918,1441045,"Brain_Non-Myeloid"
"D4.MAA000564.3_10_M.1.1",3857,563518,"Brain_Non-Myeloid"
"D4.MAA000615.3_10_M.1.1",2837,870134,"Brain_Non-Myeloid"
"D4.MAA000926.3_9_M.1.1",4063,1497862,"Brain_Non-Myeloid"
"D4.MAA000935.3_8_M.1.1",2899,951596,"Brain_Non-Myeloid"
"D4.MAA000942.3_8_M.1.1",3658,328564,"Brain_Non-Myeloid"
"D4.MAA000944.3_9_M.1.1",3693,1953886,"Brain_Non-Myeloid"
"D4.MAA001845.3_39_F.1.1",4527,852412,"Brain_Non-Myeloid"
"D4.MAA001894.3_39_F.1.1",4801,751164,"Brain_Non-Myeloid"
"D4.MAA001895.3_38_F.1.1",3277,152520,"Brain_Non-Myeloid"
"D5.B003274.3_38_F.1.1",1617,1072652,"Brain_Non-Myeloid"
"D5.MAA000560.3_10_M.1.1",2526,773924,"Brain_Non-Myeloid"
"D5.MAA000564.3_10_M.1.1",2369,373645,"Brain_Non-Myeloid"
"D5.MAA000578.3_10_M.1.1",3943,964496,"Brain_Non-Myeloid"
"D5.MAA000615.3_10_M.1.1",3085,1492973,"Brain_Non-Myeloid"
"D5.MAA000926.3_9_M.1.1",945,72606,"Brain_Non-Myeloid"
"D5.MAA000932.3_11_M.1.1",1722,358828,"Brain_Non-Myeloid"
"D5.MAA000941.3_8_M.1.1",2274,85088,"Brain_Non-Myeloid"
"D5.MAA000944.3_9_M.1.1",1033,1110438,"Brain_Non-Myeloid"
"D5.MAA001845.3_39_F.1.1",2020,131962,"Brain_Non-Myeloid"
"D5.MAA001854.3_38_F.1.1",848,667050,"Brain_Non-Myeloid"
"D6.B003275.3_38_F.1.1",3820,1714410,"Brain_Non-Myeloid"
"D6.MAA000563.3_10_M.1.1",3628,917506,"Brain_Non-Myeloid"
"D6.MAA000615.3_10_M.1.1",2675,667593,"Brain_Non-Myeloid"
"D6.MAA000926.3_9_M.1.1",3631,1164543,"Brain_Non-Myeloid"
"D6.MAA000935.3_8_M.1.1",1328,231975,"Brain_Non-Myeloid"
"D6.MAA000942.3_8_M.1.1",5208,624861,"Brain_Non-Myeloid"
"D6.MAA000944.3_9_M.1.1",1206,866495,"Brain_Non-Myeloid"
"D6.MAA000947.3_9_M.1.1",4774,942279,"Brain_Non-Myeloid"
"D6.MAA001894.3_39_F.1.1",2313,238611,"Brain_Non-Myeloid"
"D7.B003275.3_38_F.1.1",2635,2054472,"Brain_Non-Myeloid"
"D7.B003290.3_38_F.1.1",2198,404036,"Brain_Non-Myeloid"
"D7.MAA000560.3_10_M.1.1",4605,1292479,"Brain_Non-Myeloid"
"D7.MAA000615.3_10_M.1.1",2971,1541483,"Brain_Non-Myeloid"
"D7.MAA000638.3_9_M.1.1",1459,391375,"Brain_Non-Myeloid"
"D7.MAA000926.3_9_M.1.1",4665,1224529,"Brain_Non-Myeloid"
"D7.MAA000932.3_11_M.1.1",3375,686027,"Brain_Non-Myeloid"
"D7.MAA000944.3_9_M.1.1",3121,2036627,"Brain_Non-Myeloid"
"D7.MAA001895.3_38_F.1.1",1773,67337,"Brain_Non-Myeloid"
"D8.MAA000560.3_10_M.1.1",3161,982440,"Brain_Non-Myeloid"
"D8.MAA000563.3_10_M.1.1",2477,616237,"Brain_Non-Myeloid"
"D8.MAA000564.3_10_M.1.1",5860,658323,"Brain_Non-Myeloid"
"D8.MAA000615.3_10_M.1.1",3425,1814155,"Brain_Non-Myeloid"
"D8.MAA000923.3_9_M.1.1",3661,860810,"Brain_Non-Myeloid"
"D8.MAA000926.3_9_M.1.1",3324,945512,"Brain_Non-Myeloid"
"D8.MAA000928.3_9_M.1.1",527,53410,"Brain_Non-Myeloid"
"D8.MAA000941.3_8_M.1.1",3765,410221,"Brain_Non-Myeloid"
"D9.B003275.3_38_F.1.1",2958,1134978,"Brain_Non-Myeloid"
"D9.B003290.3_38_F.1.1",2412,853794,"Brain_Non-Myeloid"
"D9.MAA000553.3_10_M.1.1",4984,3136022,"Brain_Non-Myeloid"
"D9.MAA000560.3_10_M.1.1",4544,1480151,"Brain_Non-Myeloid"
"D9.MAA000615.3_10_M.1.1",3260,1886208,"Brain_Non-Myeloid"
"D9.MAA000923.3_9_M.1.1",2827,788715,"Brain_Non-Myeloid"
"D9.MAA000925.3_9_M.1.1",3411,495263,"Brain_Non-Myeloid"
"D9.MAA000926.3_9_M.1.1",1347,248756,"Brain_Non-Myeloid"
"D9.MAA000928.3_9_M.1.1",1206,925847,"Brain_Non-Myeloid"
"D9.MAA000935.3_8_M.1.1",3625,1273109,"Brain_Non-Myeloid"
"D9.MAA001895.3_38_F.1.1",2418,100662,"Brain_Non-Myeloid"
"E1.B003274.3_38_F.1.1",511,91806,"Brain_Non-Myeloid"
"E1.B003290.3_38_F.1.1",2121,334261,"Brain_Non-Myeloid"
"E1.MAA000560.3_10_M.1.1",1038,144241,"Brain_Non-Myeloid"
"E1.MAA000926.3_9_M.1.1",3979,555180,"Brain_Non-Myeloid"
"E1.MAA000932.3_11_M.1.1",2612,458416,"Brain_Non-Myeloid"
"E1.MAA000935.3_8_M.1.1",5365,1189643,"Brain_Non-Myeloid"
"E1.MAA000941.3_8_M.1.1",3324,335730,"Brain_Non-Myeloid"
"E1.MAA000942.3_8_M.1.1",4463,355063,"Brain_Non-Myeloid"
"E1.MAA000944.3_9_M.1.1",565,198025,"Brain_Non-Myeloid"
"E1.MAA001845.3_39_F.1.1",1846,125818,"Brain_Non-Myeloid"
"E1.MAA001894.3_39_F.1.1",749,96204,"Brain_Non-Myeloid"
"E1.MAA001895.3_38_F.1.1",2291,79419,"Brain_Non-Myeloid"
"E10.B003275.3_38_F.1.1",5246,1443433,"Brain_Non-Myeloid"
"E10.B003277.3_39_F.1.1",1144,68841,"Brain_Non-Myeloid"
"E10.B003290.3_38_F.1.1",3273,1064884,"Brain_Non-Myeloid"
"E10.MAA000563.3_10_M.1.1",4346,399739,"Brain_Non-Myeloid"
"E10.MAA000581.3_10_M.1.1",2168,309059,"Brain_Non-Myeloid"
"E10.MAA000923.3_9_M.1.1",6265,712948,"Brain_Non-Myeloid"
"E10.MAA000925.3_9_M.1.1",5348,1050498,"Brain_Non-Myeloid"
"E10.MAA000926.3_9_M.1.1",4235,857080,"Brain_Non-Myeloid"
"E10.MAA000935.3_8_M.1.1",4197,1262778,"Brain_Non-Myeloid"
"E10.MAA000941.3_8_M.1.1",2877,247977,"Brain_Non-Myeloid"
"E11.B000621.3_56_F.1.1",3787,874080,"Brain_Non-Myeloid"
"E11.B003275.3_38_F.1.1",2431,1343779,"Brain_Non-Myeloid"
"E11.B003290.3_38_F.1.1",978,222524,"Brain_Non-Myeloid"
"E11.MAA000560.3_10_M.1.1",2424,722398,"Brain_Non-Myeloid"
"E11.MAA000926.3_9_M.1.1",3662,756698,"Brain_Non-Myeloid"
"E11.MAA000932.3_11_M.1.1",3112,574330,"Brain_Non-Myeloid"
"E11.MAA000935.3_8_M.1.1",3329,1081972,"Brain_Non-Myeloid"
"E11.MAA001894.3_39_F.1.1",2825,329514,"Brain_Non-Myeloid"
"E12.MAA000581.3_10_M.1.1",2006,232319,"Brain_Non-Myeloid"
"E12.MAA000902.3_11_M.1.1",5222,7668803,"Brain_Non-Myeloid"
"E12.MAA000924.3_8_M.1.1",1304,1440226,"Brain_Non-Myeloid"
"E12.MAA000926.3_9_M.1.1",3264,639016,"Brain_Non-Myeloid"
"E12.MAA000935.3_8_M.1.1",3715,1074898,"Brain_Non-Myeloid"
"E12.MAA000941.3_8_M.1.1",2958,101807,"Brain_Non-Myeloid"
"E12.MAA000944.3_9_M.1.1",3053,1452308,"Brain_Non-Myeloid"
"E12.MAA000947.3_9_M.1.1",3132,1192782,"Brain_Non-Myeloid"
"E12.MAA001894.3_39_F.1.1",3727,162343,"Brain_Non-Myeloid"
"E12.MAA001895.3_38_F.1.1",2638,113973,"Brain_Non-Myeloid"
"E13.B003275.3_38_F.1.1",2645,822629,"Brain_Non-Myeloid"
"E13.B003290.3_38_F.1.1",1860,675641,"Brain_Non-Myeloid"
"E13.MAA000560.3_10_M.1.1",3064,1333341,"Brain_Non-Myeloid"
"E13.MAA000578.3_10_M.1.1",4898,1552663,"Brain_Non-Myeloid"
"E13.MAA000581.3_10_M.1.1",2042,254295,"Brain_Non-Myeloid"
"E13.MAA000615.3_10_M.1.1",4002,1370045,"Brain_Non-Myeloid"
"E13.MAA000926.3_9_M.1.1",3505,536957,"Brain_Non-Myeloid"
"E13.MAA000935.3_8_M.1.1",3129,696247,"Brain_Non-Myeloid"
"E13.MAA000941.3_8_M.1.1",2587,138186,"Brain_Non-Myeloid"
"E13.MAA000942.3_8_M.1.1",5869,348744,"Brain_Non-Myeloid"
"E13.MAA000944.3_9_M.1.1",1156,1196372,"Brain_Non-Myeloid"
"E14.B003275.3_38_F.1.1",2008,437171,"Brain_Non-Myeloid"
"E14.B003290.3_38_F.1.1",2901,979604,"Brain_Non-Myeloid"
"E14.MAA000560.3_10_M.1.1",3007,1159206,"Brain_Non-Myeloid"
"E14.MAA000581.3_10_M.1.1",3376,586235,"Brain_Non-Myeloid"
"E14.MAA000641.3_9_M.1.1",3649,2642303,"Brain_Non-Myeloid"
"E14.MAA000926.3_9_M.1.1",4161,605913,"Brain_Non-Myeloid"
"E14.MAA000932.3_11_M.1.1",2620,1017825,"Brain_Non-Myeloid"
"E14.MAA000935.3_8_M.1.1",3315,844656,"Brain_Non-Myeloid"
"E14.MAA000944.3_9_M.1.1",2581,1483724,"Brain_Non-Myeloid"
"E15.MAA000581.3_10_M.1.1",3414,690926,"Brain_Non-Myeloid"
"E15.MAA000638.3_9_M.1.1",1249,201995,"Brain_Non-Myeloid"
"E15.MAA000923.3_9_M.1.1",1859,228942,"Brain_Non-Myeloid"
"E15.MAA000941.3_8_M.1.1",2178,125553,"Brain_Non-Myeloid"
"E16.B001688.3_38_F.1.1",1917,2175425,"Brain_Non-Myeloid"
"E16.B003275.3_38_F.1.1",4311,922332,"Brain_Non-Myeloid"
"E16.MAA000560.3_10_M.1.1",2801,635973,"Brain_Non-Myeloid"
"E16.MAA000581.3_10_M.1.1",3616,1529894,"Brain_Non-Myeloid"
"E16.MAA000923.3_9_M.1.1",3043,730721,"Brain_Non-Myeloid"
"E16.MAA000925.3_9_M.1.1",2715,399094,"Brain_Non-Myeloid"
"E16.MAA000932.3_11_M.1.1",2800,731316,"Brain_Non-Myeloid"
"E16.MAA000941.3_8_M.1.1",2917,93132,"Brain_Non-Myeloid"
"E16.MAA000944.3_9_M.1.1",2908,1845321,"Brain_Non-Myeloid"
"E16.MAA000947.3_9_M.1.1",4710,2179519,"Brain_Non-Myeloid"
"E16.MAA001895.3_38_F.1.1",1899,80870,"Brain_Non-Myeloid"
"E17.B003275.3_38_F.1.1",2616,685661,"Brain_Non-Myeloid"
"E17.B003290.3_38_F.1.1",3774,480490,"Brain_Non-Myeloid"
"E17.MAA000561.3_10_M.1.1",8212,2424124,"Brain_Non-Myeloid"
"E17.MAA000581.3_10_M.1.1",3537,1536302,"Brain_Non-Myeloid"
"E17.MAA000923.3_9_M.1.1",3471,421743,"Brain_Non-Myeloid"
"E17.MAA000947.3_9_M.1.1",3789,1504841,"Brain_Non-Myeloid"
"E17.MAA001895.3_38_F.1.1",2741,125942,"Brain_Non-Myeloid"
"E18.MAA000560.3_10_M.1.1",3336,1073332,"Brain_Non-Myeloid"
"E18.MAA000581.3_10_M.1.1",1409,1651095,"Brain_Non-Myeloid"
"E18.MAA000638.3_9_M.1.1",1225,569130,"Brain_Non-Myeloid"
"E18.MAA000926.3_9_M.1.1",4230,828738,"Brain_Non-Myeloid"
"E18.MAA000932.3_11_M.1.1",3849,719873,"Brain_Non-Myeloid"
"E18.MAA000942.3_8_M.1.1",2797,374917,"Brain_Non-Myeloid"
"E19.MAA000538.3_8_M.1.1",4334,313162,"Brain_Non-Myeloid"
"E19.MAA000560.3_10_M.1.1",3792,1260281,"Brain_Non-Myeloid"
"E19.MAA000561.3_10_M.1.1",3659,1899749,"Brain_Non-Myeloid"
"E19.MAA000581.3_10_M.1.1",1326,724771,"Brain_Non-Myeloid"
"E19.MAA000638.3_9_M.1.1",1463,396280,"Brain_Non-Myeloid"
"E19.MAA000926.3_9_M.1.1",1253,89409,"Brain_Non-Myeloid"
"E19.MAA000941.3_8_M.1.1",3154,209347,"Brain_Non-Myeloid"
"E19.MAA000944.3_9_M.1.1",2976,1530928,"Brain_Non-Myeloid"
"E2.B003277.3_39_F.1.1",510,258804,"Brain_Non-Myeloid"
"E2.B003290.3_38_F.1.1",748,72751,"Brain_Non-Myeloid"
"E2.B003728.3_56_F.1.1",3314,2139627,"Brain_Non-Myeloid"
"E2.MAA000560.3_10_M.1.1",4217,1263518,"Brain_Non-Myeloid"
"E2.MAA000902.3_11_M.1.1",3006,3095082,"Brain_Non-Myeloid"
"E2.MAA000926.3_9_M.1.1",3065,732641,"Brain_Non-Myeloid"
"E2.MAA000932.3_11_M.1.1",2257,502311,"Brain_Non-Myeloid"
"E2.MAA000944.3_9_M.1.1",3209,1418944,"Brain_Non-Myeloid"
"E2.MAA001894.3_39_F.1.1",3357,876283,"Brain_Non-Myeloid"
"E20.B001688.3_38_F.1.1",1963,2076476,"Brain_Non-Myeloid"
"E20.B003275.3_38_F.1.1",4071,1130050,"Brain_Non-Myeloid"
"E20.MAA000560.3_10_M.1.1",3315,1008405,"Brain_Non-Myeloid"
"E20.MAA000561.3_10_M.1.1",5324,1798854,"Brain_Non-Myeloid"
"E20.MAA000563.3_10_M.1.1",2697,261593,"Brain_Non-Myeloid"
"E20.MAA000581.3_10_M.1.1",2800,1582314,"Brain_Non-Myeloid"
"E20.MAA000923.3_9_M.1.1",3571,368930,"Brain_Non-Myeloid"
"E20.MAA000930.3_8_M.1.1",2975,363821,"Brain_Non-Myeloid"
"E20.MAA000932.3_11_M.1.1",3533,616694,"Brain_Non-Myeloid"
"E20.MAA000944.3_9_M.1.1",3143,1297990,"Brain_Non-Myeloid"
"E20.MAA001895.3_38_F.1.1",3600,277543,"Brain_Non-Myeloid"
"E21.MAA000560.3_10_M.1.1",2583,856377,"Brain_Non-Myeloid"
"E21.MAA000581.3_10_M.1.1",3267,2379070,"Brain_Non-Myeloid"
"E21.MAA000641.3_9_M.1.1",4687,3460729,"Brain_Non-Myeloid"
"E21.MAA000923.3_9_M.1.1",2880,494964,"Brain_Non-Myeloid"
"E21.MAA000926.3_9_M.1.1",3773,583955,"Brain_Non-Myeloid"
"E21.MAA000941.3_8_M.1.1",2438,232680,"Brain_Non-Myeloid"
"E21.MAA000944.3_9_M.1.1",849,480574,"Brain_Non-Myeloid"
"E22.B000621.3_56_F.1.1",2423,532317,"Brain_Non-Myeloid"
"E22.B003275.3_38_F.1.1",2254,673058,"Brain_Non-Myeloid"
"E22.MAA000560.3_10_M.1.1",2594,1017341,"Brain_Non-Myeloid"
"E22.MAA000564.3_10_M.1.1",2807,576981,"Brain_Non-Myeloid"
"E22.MAA000581.3_10_M.1.1",3020,1917388,"Brain_Non-Myeloid"
"E22.MAA000923.3_9_M.1.1",4094,776861,"Brain_Non-Myeloid"
"E22.MAA000932.3_11_M.1.1",3662,1051766,"Brain_Non-Myeloid"
"E22.MAA000935.3_8_M.1.1",1389,242134,"Brain_Non-Myeloid"
"E22.MAA000941.3_8_M.1.1",2955,123230,"Brain_Non-Myeloid"
"E22.MAA000944.3_9_M.1.1",4342,1772560,"Brain_Non-Myeloid"
"E22.MAA001895.3_38_F.1.1",3166,152903,"Brain_Non-Myeloid"
"E3.MAA000538.3_8_M.1.1",5539,2970534,"Brain_Non-Myeloid"
"E3.MAA000560.3_10_M.1.1",3057,341284,"Brain_Non-Myeloid"
"E3.MAA000564.3_10_M.1.1",2957,670547,"Brain_Non-Myeloid"
"E3.MAA000923.3_9_M.1.1",3956,495080,"Brain_Non-Myeloid"
"E3.MAA000926.3_9_M.1.1",651,73502,"Brain_Non-Myeloid"
"E3.MAA000930.3_8_M.1.1",3288,1251279,"Brain_Non-Myeloid"
"E3.MAA000932.3_11_M.1.1",2441,520949,"Brain_Non-Myeloid"
"E3.MAA000935.3_8_M.1.1",3002,726559,"Brain_Non-Myeloid"
"E3.MAA000941.3_8_M.1.1",4172,235865,"Brain_Non-Myeloid"
"E3.MAA000944.3_9_M.1.1",3915,1659938,"Brain_Non-Myeloid"
"E3.MAA001845.3_39_F.1.1",3253,647940,"Brain_Non-Myeloid"
"E3.MAA001894.3_39_F.1.1",4480,390148,"Brain_Non-Myeloid"
"E4.MAA000560.3_10_M.1.1",2674,742298,"Brain_Non-Myeloid"
"E4.MAA000563.3_10_M.1.1",2625,1297688,"Brain_Non-Myeloid"
"E4.MAA000615.3_10_M.1.1",2720,984457,"Brain_Non-Myeloid"
"E4.MAA000926.3_9_M.1.1",3485,953594,"Brain_Non-Myeloid"
"E4.MAA000930.3_8_M.1.1",3633,1865579,"Brain_Non-Myeloid"
"E4.MAA000932.3_11_M.1.1",3535,706184,"Brain_Non-Myeloid"
"E4.MAA000935.3_8_M.1.1",3283,1020439,"Brain_Non-Myeloid"
"E4.MAA000941.3_8_M.1.1",5557,391640,"Brain_Non-Myeloid"
"E4.MAA000944.3_9_M.1.1",2844,755015,"Brain_Non-Myeloid"
"E4.MAA001845.3_39_F.1.1",2582,265172,"Brain_Non-Myeloid"
"E4.MAA001894.3_39_F.1.1",981,55043,"Brain_Non-Myeloid"
"E4.MAA001895.3_38_F.1.1",2715,60363,"Brain_Non-Myeloid"
"E5.B003277.3_39_F.1.1",4035,4064203,"Brain_Non-Myeloid"
"E5.B003290.3_38_F.1.1",1788,229636,"Brain_Non-Myeloid"
"E5.MAA000638.3_9_M.1.1",1141,720250,"Brain_Non-Myeloid"
"E5.MAA000641.3_9_M.1.1",4310,4455052,"Brain_Non-Myeloid"
"E5.MAA000902.3_11_M.1.1",2425,3972732,"Brain_Non-Myeloid"
"E5.MAA000924.3_8_M.1.1",2275,3762582,"Brain_Non-Myeloid"
"E5.MAA000926.3_9_M.1.1",3984,1200226,"Brain_Non-Myeloid"
"E5.MAA000928.3_9_M.1.1",703,134621,"Brain_Non-Myeloid"
"E5.MAA000930.3_8_M.1.1",3786,734373,"Brain_Non-Myeloid"
"E5.MAA000935.3_8_M.1.1",3899,1080643,"Brain_Non-Myeloid"
"E5.MAA000944.3_9_M.1.1",2308,1290093,"Brain_Non-Myeloid"
"E5.MAA001845.3_39_F.1.1",3599,698872,"Brain_Non-Myeloid"
"E6.B003290.3_38_F.1.1",2704,688648,"Brain_Non-Myeloid"
"E6.MAA000550.3_10_M.1.1",772,580979,"Brain_Non-Myeloid"
"E6.MAA000560.3_10_M.1.1",2772,899775,"Brain_Non-Myeloid"
"E6.MAA000563.3_10_M.1.1",4004,928551,"Brain_Non-Myeloid"
"E6.MAA000615.3_10_M.1.1",3692,1405621,"Brain_Non-Myeloid"
"E6.MAA000902.3_11_M.1.1",4068,4734004,"Brain_Non-Myeloid"
"E6.MAA000926.3_9_M.1.1",5073,1140792,"Brain_Non-Myeloid"
"E6.MAA000930.3_8_M.1.1",4172,589758,"Brain_Non-Myeloid"
"E6.MAA000932.3_11_M.1.1",2279,814781,"Brain_Non-Myeloid"
"E6.MAA000935.3_8_M.1.1",5163,1498494,"Brain_Non-Myeloid"
"E6.MAA000944.3_9_M.1.1",2102,97853,"Brain_Non-Myeloid"
"E6.MAA001895.3_38_F.1.1",4034,203814,"Brain_Non-Myeloid"
"E7.B003290.3_38_F.1.1",2014,315287,"Brain_Non-Myeloid"
"E7.MAA000560.3_10_M.1.1",3584,1088228,"Brain_Non-Myeloid"
"E7.MAA000615.3_10_M.1.1",2894,2035925,"Brain_Non-Myeloid"
"E7.MAA000923.3_9_M.1.1",3367,536529,"Brain_Non-Myeloid"
"E7.MAA000926.3_9_M.1.1",2997,950124,"Brain_Non-Myeloid"
"E7.MAA000944.3_9_M.1.1",2651,1475558,"Brain_Non-Myeloid"
"E8.B001688.3_38_F.1.1",1474,1596788,"Brain_Non-Myeloid"
"E8.B003275.3_38_F.1.1",4082,2302823,"Brain_Non-Myeloid"
"E8.B003290.3_38_F.1.1",2036,463639,"Brain_Non-Myeloid"
"E8.MAA000560.3_10_M.1.1",2156,402765,"Brain_Non-Myeloid"
"E8.MAA000926.3_9_M.1.1",3222,655241,"Brain_Non-Myeloid"
"E8.MAA000930.3_8_M.1.1",5711,2197124,"Brain_Non-Myeloid"
"E8.MAA000944.3_9_M.1.1",2987,999233,"Brain_Non-Myeloid"
"E9.B003290.3_38_F.1.1",1463,212411,"Brain_Non-Myeloid"
"E9.MAA000560.3_10_M.1.1",3780,1242030,"Brain_Non-Myeloid"
"E9.MAA000581.3_10_M.1.1",2791,375711,"Brain_Non-Myeloid"
"E9.MAA000615.3_10_M.1.1",3570,2226920,"Brain_Non-Myeloid"
"E9.MAA000638.3_9_M.1.1",1382,650438,"Brain_Non-Myeloid"
"E9.MAA000923.3_9_M.1.1",3567,573290,"Brain_Non-Myeloid"
"E9.MAA000926.3_9_M.1.1",1526,374890,"Brain_Non-Myeloid"
"E9.MAA000935.3_8_M.1.1",2762,563581,"Brain_Non-Myeloid"
"E9.MAA000942.3_8_M.1.1",5063,473496,"Brain_Non-Myeloid"
"E9.MAA000944.3_9_M.1.1",2899,1998689,"Brain_Non-Myeloid"
"F1.B003290.3_38_F.1.1",1670,415042,"Brain_Non-Myeloid"
"F1.MAA000564.3_10_M.1.1",2382,588842,"Brain_Non-Myeloid"
"F1.MAA000581.3_10_M.1.1",4242,559161,"Brain_Non-Myeloid"
"F1.MAA000926.3_9_M.1.1",6021,529097,"Brain_Non-Myeloid"
"F1.MAA000932.3_11_M.1.1",2586,649980,"Brain_Non-Myeloid"
"F1.MAA000935.3_8_M.1.1",3482,975336,"Brain_Non-Myeloid"
"F1.MAA000942.3_8_M.1.1",5155,378664,"Brain_Non-Myeloid"
"F1.MAA000944.3_9_M.1.1",1799,1165535,"Brain_Non-Myeloid"
"F1.MAA000947.3_9_M.1.1",3997,2318099,"Brain_Non-Myeloid"
"F10.B003290.3_38_F.1.1",3943,1235140,"Brain_Non-Myeloid"
"F10.MAA000553.3_10_M.1.1",2623,2065453,"Brain_Non-Myeloid"
"F10.MAA000560.3_10_M.1.1",3257,913176,"Brain_Non-Myeloid"
"F10.MAA000561.3_10_M.1.1",3544,1917776,"Brain_Non-Myeloid"
"F10.MAA000581.3_10_M.1.1",4620,547403,"Brain_Non-Myeloid"
"F10.MAA000923.3_9_M.1.1",3488,610982,"Brain_Non-Myeloid"
"F10.MAA000926.3_9_M.1.1",3986,755246,"Brain_Non-Myeloid"
"F10.MAA000932.3_11_M.1.1",4453,968072,"Brain_Non-Myeloid"
"F11.B003275.3_38_F.1.1",2662,872265,"Brain_Non-Myeloid"
"F11.B003290.3_38_F.1.1",4530,870604,"Brain_Non-Myeloid"
"F11.MAA000538.3_8_M.1.1",5003,565904,"Brain_Non-Myeloid"
"F11.MAA000553.3_10_M.1.1",2097,414558,"Brain_Non-Myeloid"
"F11.MAA000560.3_10_M.1.1",3279,741403,"Brain_Non-Myeloid"
"F11.MAA000561.3_10_M.1.1",4274,1827954,"Brain_Non-Myeloid"
"F11.MAA000564.3_10_M.1.1",3636,590667,"Brain_Non-Myeloid"
"F11.MAA000615.3_10_M.1.1",3015,2143329,"Brain_Non-Myeloid"
"F11.MAA000638.3_9_M.1.1",1255,356412,"Brain_Non-Myeloid"
"F11.MAA000932.3_11_M.1.1",5310,1355593,"Brain_Non-Myeloid"
"F11.MAA000941.3_8_M.1.1",2829,207389,"Brain_Non-Myeloid"
"F11.MAA000942.3_8_M.1.1",4574,384979,"Brain_Non-Myeloid"
"F12.B003275.3_38_F.1.1",1698,608799,"Brain_Non-Myeloid"
"F12.B003290.3_38_F.1.1",1764,331071,"Brain_Non-Myeloid"
"F12.MAA000550.3_10_M.1.1",3539,2422936,"Brain_Non-Myeloid"
"F12.MAA000560.3_10_M.1.1",4474,1299329,"Brain_Non-Myeloid"
"F12.MAA000561.3_10_M.1.1",5503,2887077,"Brain_Non-Myeloid"
"F12.MAA000563.3_10_M.1.1",5586,388330,"Brain_Non-Myeloid"
